gene_name	number_of_transposon_per_gene	number_of_read_pergene
YLR108C 	12 	151 	
AHP1 	5 	22 	
CCW12 	1 	0 	
YLR111W 	10 	91 	
YLR112W 	18 	278 	
HOG1 	21 	503 	
AVL9 	25 	724 	
CFT2 	2 	1 	
MSL5 	7 	68 	
CLF1 	11 	208 	
YLR118C 	7 	483 	
SRN2 	9 	111 	
YPS1 	13 	232 	
YLR120W-A 	7 	180 	
YPS3 	48 	555 	
YLR122C 	14 	125 	
YLR123C 	11 	114 	
YLR124W 	9 	53 	
YLR125W 	5 	27 	
YLR126C 	10 	25 	
APC2 	7 	31 	
DCN1 	9 	162 	
DIP2 	4 	22 	
ZRT2 	31 	812 	
ACE2 	75 	2634 	
USB1 	0 	0 	
CKI1 	19 	324 	
PDC5 	21 	916 	
SLX4 	38 	603 	
TIS11 	11 	53 	
RKM5 	57 	2639 	
NHA1 	25 	765 	
SLS1 	19 	247 	
YLR140W 	13 	87 	
RRN5 	3 	3 	
PUT1 	23 	849 	
DPH6 	24 	182 	
ACF2 	36 	643 	
RMP1 	1 	0 	
SPE4 	8 	277 	
YLR146W-A 	2 	2 	
SMD3 	0 	0 	
PEP3 	4 	25 	
YLR149C 	9 	99 	
YLR149C-A 	1 	0 	
STM1 	6 	44 	
PCD1 	9 	84 	
YLR152C 	29 	741 	
ACS2 	0 	0 	
RNH203 	11 	179 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	26 	732 	
RRT15 	11 	41 	
MAS1 	0 	0 	
YLR163W-A 	0 	0 	
SHH4 	3 	3 	
PUS5 	10 	111 	
SEC10 	0 	0 	
RPS31 	0 	0 	
UPS2 	3 	66 	
YLR169W 	24 	421 	
APS1 	19 	240 	
YLR171W 	6 	52 	
DPH5 	9 	190 	
YLR173W 	30 	901 	
IDP2 	23 	519 	
CBF5 	2 	1 	
RFX1 	14 	294 	
YLR177W 	9 	348 	
TFS1 	19 	328 	
YLR179C 	21 	322 	
SAM1 	16 	300 	
VTA1 	4 	52 	
SWI6 	2 	1 	
TOS4 	20 	1279 	
YLR184W 	12 	175 	
RPL37A 	4 	7 	
EMG1 	0 	0 	
SKG3 	19 	225 	
MDL1 	31 	748 	
ATG26 	19 	467 	
MMR1 	28 	718 	
PEX13 	17 	304 	
HCR1 	3 	19 	
UPS1 	3 	59 	
YLR194C 	14 	125 	
NMT1 	2 	1 	
PWP1 	4 	37 	
NOP56 	2 	1 	
YLR198C 	2 	1 	
PBA1 	4 	12 	
YKE2 	3 	3 	
COQ9 	4 	11 	
YLR202C 	13 	328 	
MSS51 	9 	247 	
QRI5 	2 	11 	
HMX1 	14 	373 	
ENT2 	8 	253 	
HRD3 	17 	116 	
SEC13 	0 	0 	
PNP1 	15 	538 	
CLB4 	8 	144 	
ATG38 	3 	12 	
TUB4 	1 	0 	
CRR1 	21 	289 	
FRE1 	14 	154 	
CDC123 	3 	10 	
CPR6 	7 	202 	
YLR217W 	3 	77 	
COA4 	18 	530 	
MSC3 	13 	315 	
CCC1 	11 	160 	
RSA3 	3 	27 	
UTP13 	0 	0 	
YLR222C-A 	2 	4 	
IFH1 	15 	592 	
YLR224W 	14 	279 	
YLR225C 	16 	202 	
BUR2 	4 	67 	
ADY4 	16 	216 	
ECM22 	21 	245 	
CDC42 	0 	0 	
YLR230W 	1 	0 	
BNA5 	13 	150 	
YLR232W 	5 	35 	
EST1 	16 	202 	
TOP3 	2 	1 	
YLR235C 	6 	74 	
YLR236C 	20 	479 	
THI7 	29 	775 	
FAR10 	10 	219 	
LIP2 	8 	182 	
VPS34 	1 	0 	
YLR241W 	12 	133 	
ARV1 	11 	63 	
GPN3 	0 	0 	
MAP1 	1 	0 	
CDD1 	3 	8 	
ERF2 	12 	143 	
IRC20 	20 	552 	
RCK2 	12 	109 	
YEF3 	1 	0 	
SSP120 	9 	146 	
SYM1 	6 	10 	
YLR252W 	1 	0 	
MCP2 	23 	914 	
NDL1 	8 	122 	
YLR255C 	27 	840 	
HAP1 	46 	1757 	
YLR257W 	6 	162 	
GSY2 	17 	368 	
HSP60 	0 	0 	
LCB5 	28 	638 	
VPS63 	2 	1 	
YPT6 	4 	3 	
TMA7 	2 	22 	
RED1 	31 	973 	
RPS28B 	1 	0 	
YLR264C-A 	0 	0 	
NEJ1 	3 	4 	
PDR8 	28 	533 	
BOP2 	17 	227 	
SEC22 	1 	0 	
YLR269C 	10 	143 	
DCS1 	8 	80 	
YLR271W 	9 	133 	
YCS4 	2 	1 	
PIG1 	8 	129 	
MCM5 	1 	0 	
SMD2 	0 	0 	
DBP9 	0 	0 	
YSH1 	1 	0 	
YLR278C 	26 	510 	
YLR279W 	26 	282 	
YLR280C 	20 	290 	
YLR281C 	23 	410 	
YLR282C 	4 	22 	
YLR283W 	6 	178 	
ECI1 	7 	34 	
NNT1 	3 	16 	
YLR285C-A 	5 	31 	
CTS1 	10 	97 	
YLR286W-A 	0 	0 	
YLR287C 	3 	37 	
RPS30A 	2 	1 	
MEC3 	17 	829 	
GUF1 	18 	408 	
YLR290C 	6 	131 	
GCD7 	1 	0 	
SEC72 	8 	55 	
GSP1 	0 	0 	
YLR294C 	5 	27 	
ATP14 	3 	26 	
YLR296W 	13 	194 	
YLR297W 	2 	1 	
YHC1 	8 	98 	
ECM38 	32 	1111 	
YLR299C-A 	4 	83 	
EXG1 	10 	173 	
HRI1 	10 	43 	
YLR302C 	4 	50 	
MET17 	0 	0 	
ACO1 	1 	0 	
STT4 	1 	0 	
UBC12 	12 	468 	
CDA1 	11 	227 	
YLR307C-A 	4 	42 	
CDA2 	15 	94 	
IMH1 	15 	164 	
CDC25 	6 	52 	
YLR311C 	8 	159 	
YLR312C 	13 	197 	
MRPL15 	7 	25 	
SPH1 	9 	169 	
CDC3 	0 	0 	
NKP2 	9 	78 	
TAD3 	0 	0 	
YLR317W 	0 	0 	
EST2 	22 	443 	
BUD6 	13 	121 	
MMS22 	5 	11 	
SFH1 	7 	238 	
VPS65 	5 	189 	
CWC24 	5 	11 	
PEX30 	6 	54 	
RPL38 	2 	1 	
YLR326W 	14 	309 	
TMA10 	2 	18 	
NMA1 	11 	273 	
REC102 	6 	37 	
CHS5 	11 	237 	
JIP3 	2 	1 	
MID2 	4 	5 	
RPS25B 	5 	78 	
YLR334C 	19 	190 	
NUP2 	11 	76 	
SGD1 	3 	5 	
VRP1 	9 	49 	
OPI9 	3 	4 	
YLR339C 	0 	0 	
RPP0 	0 	0 	
SPO77 	10 	149 	
FKS1 	23 	102 	
YLR342W-A 	9 	76 	
GAS2 	22 	259 	
RPL26A 	5 	28 	
YLR345W 	14 	203 	
YLR346C 	1 	0 	
KAP95 	0 	0 	
YLR347W-A 	0 	0 	
DIC1 	25 	1153 	
YLR349W 	15 	423 	
ORM2 	3 	8 	
NIT3 	9 	145 	
YLR352W 	26 	427 	
BUD8 	18 	135 	
TAL1 	7 	44 	
ILV5 	0 	0 	
ATG33 	10 	64 	
RSC2 	27 	582 	
YLR358C 	12 	259 	
ADE13 	1 	0 	
VPS38 	5 	38 	
DCR2 	11 	240 	
YLR361C-A 	1 	0 	
STE11 	25 	694 	
NMD4 	4 	97 	
YLR363W-A 	0 	0 	
GRX8 	3 	24 	
YLR365W 	6 	34 	
YLR364C-A 	1 	0 	
YLR366W 	11 	150 	
RPS22B 	11 	255 	
MDM30 	34 	226 	
SSQ1 	4 	14 	
ARC18 	0 	0 	
ROM2 	18 	303 	
ELO3 	2 	13 	
VID22 	22 	298 	
YLR374C 	14 	835 	
STP3 	13 	165 	
PSY3 	6 	184 	
FBP1 	26 	932 	
SEC61 	1 	0 	
YLR379W 	1 	0 	
CSR1 	25 	945 	
CTF3 	5 	48 	
NAM2 	12 	277 	
SMC6 	1 	0 	
IKI3 	12 	134 	
SWC7 	8 	139 	
VAC14 	19 	364 	
REH1 	8 	254 	
RPS29A 	8 	35 	
STE23 	26 	468 	
ECM19 	11 	87 	
CCW14 	4 	4 	
ART10 	8 	28 	
ATP10 	3 	6 	
CST9 	13 	25 	
COX8 	1 	0 	
VPS33 	1 	0 	
AFG2 	0 	0 	
SKI2 	21 	319 	
BDF1 	6 	8 	
YLR399W-A 	0 	0 	
YLR400W 	25 	803 	
DUS3 	30 	902 	
YLR402W 	7 	71 	
SFP1 	5 	17 	
FLD1 	3 	20 	
DUS4 	11 	299 	
RPL31B 	11 	21 	
YLR406C-A 	9 	249 	
YLR407W 	7 	19 	
BLS1 	3 	15 	
UTP21 	5 	8 	
VIP1 	35 	502 	
CTR3 	11 	140 	
BER1 	2 	1 	
YLR412C-A 	5 	12 	
INA1 	13 	68 	
PUN1 	14 	324 	
YLR415C 	22 	666 	
YLR416C 	16 	464 	
VPS36 	2 	1 	
CDC73 	5 	6 	
YLR419W 	19 	392 	
URA4 	8 	26 	
RPN13 	9 	113 	
YLR422W 	31 	613 	
ATG17 	15 	60 	
SPP382 	2 	1 	
TUS1 	17 	150 	
TDA5 	2 	27 	
MAG2 	17 	383 	
YLR428C 	10 	143 	
CRN1 	26 	291 	
SEN1 	4 	5 	
ATG23 	13 	198 	
IMD3 	13 	126 	
CNA1 	15 	80 	
YLR434C 	6 	19 	
TSR2 	1 	0 	
ECM30 	34 	1196 	
DIF1 	18 	345 	
YLR437C-A 	16 	363 	
CAR2 	46 	1382 	
LSM3 	1 	0 	
MRPL4 	6 	124 	
SEC39 	6 	51 	
RPS1A 	3 	2 	
SIR3 	34 	1124 	
ECM7 	15 	227 	
YLR444C 	4 	41 	
GMC2 	8 	80 	
YLR446W 	11 	369 	
VMA6 	0 	0 	
RPL6B 	8 	134 	
FPR4 	6 	139 	
HMG2 	26 	1175 	
LEU3 	14 	128 	
SST2 	16 	186 	
RIF2 	11 	171 	
FMP27 	48 	1480 	
YLR455W 	5 	15 	
YLR456W 	5 	93 	
NBP1 	6 	43 	
YLR458W 	3 	39 	
GAB1 	2 	4 	
YLR460C 	8 	36 	
PAU4 	0 	0 	
YLR462W 	1 	0 	
YLR463C 	0 	0 	
YLR464W 	5 	33 	
BSC3 	5 	33 	
YRF1-4 	5 	33 	
YLR466C-A 	0 	0 	
YLR466C-B 	4 	819 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	3 	4 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	1 	0 	
YML131W 	11 	268 	
ERO1 	3 	3 	
COX14 	5 	57 	
MSC1 	23 	793 	
RSC9 	7 	107 	
ERG13 	2 	41 	
PGA3 	2 	1 	
TUB3 	24 	397 	
PHO84 	14 	294 	
YML122C 	28 	1450 	
GTR1 	25 	485 	
NDI1 	32 	370 	
YML119W 	13 	54 	
NGL3 	28 	656 	
NAB6 	44 	1339 	
YML116W-A 	17 	556 	
ATR1 	27 	363 	
VAN1 	15 	539 	
TAF8 	18 	687 	
DAT1 	18 	464 	
CTK3 	3 	16 	
BUL2 	23 	469 	
COQ5 	8 	129 	
ZDS2 	38 	1364 	
YML108W 	6 	12 	
PML39 	16 	222 	
URA5 	8 	31 	
SEC65 	0 	0 	
MDM1 	43 	711 	
NUP188 	20 	166 	
CAC2 	24 	577 	
YML101C-A 	8 	301 	
CUE4 	30 	876 	
YML100W-A 	16 	609 	
TSL1 	47 	1644 	
YML099W-A 	9 	118 	
ARG81 	32 	1552 	
TAF13 	1 	0 	
VPS9 	16 	367 	
YML096W 	17 	301 	
RAD10 	10 	75 	
YML094C-A 	7 	144 	
GIM5 	4 	107 	
UTP14 	12 	114 	
PRE8 	0 	0 	
RPM2 	17 	326 	
YML090W 	13 	168 	
YML089C 	28 	539 	
UFO1 	27 	737 	
AIM33 	13 	297 	
ALO1 	41 	843 	
TUB1 	2 	1 	
YML084W 	11 	141 	
YML083C 	28 	536 	
YML082W 	59 	2212 	
ATP18 	2 	16 	
TDA9 	38 	906 	
DUS1 	31 	590 	
YML079W 	15 	250 	
CPR3 	9 	329 	
BET5 	0 	0 	
WAR1 	45 	769 	
HMG1 	42 	1105 	
FPR3 	12 	172 	
RPL6A 	3 	18 	
TCB3 	70 	2712 	
COG8 	27 	272 	
DAK1 	27 	610 	
POB3 	0 	0 	
ITT1 	25 	379 	
ERV41 	20 	412 	
SMA2 	13 	283 	
ORC1 	4 	43 	
TEM1 	1 	0 	
RPS1B 	2 	14 	
MFT1 	25 	965 	
PIF1 	66 	1434 	
OGG1 	19 	172 	
NTE1 	73 	3021 	
HUG1 	3 	83 	
SML1 	8 	230 	
YML057C-A 	18 	458 	
CMP2 	44 	1149 	
IMD4 	43 	937 	
SPC2 	14 	198 	
CYB2 	64 	2585 	
YML054C-A 	15 	855 	
YML053C 	22 	244 	
SUR7 	33 	1251 	
GAL80 	36 	991 	
AIM32 	17 	504 	
RSE1 	13 	842 	
GSF2 	3 	4 	
YML047W-A 	8 	27 	
PRM6 	23 	419 	
PRP39 	9 	152 	
RRN11 	8 	95 	
CAT2 	56 	2260 	
VPS71 	29 	880 	
YMD8 	30 	612 	
YML037C 	41 	1036 	
CGI121 	23 	168 	
AMD1 	50 	1477 	
YML034C-A 	19 	882 	
SRC1 	69 	2207 	
RAD52 	17 	151 	
YML031C-A 	2 	3 	
NDC1 	7 	107 	
RCF1 	11 	200 	
USA1 	119 	3951 	
TSA1 	8 	57 	
YOX1 	66 	2539 	
RPS18B 	20 	426 	
YML6 	33 	365 	
RPS17A 	5 	29 	
NSE5 	3 	4 	
APT1 	23 	729 	
UNG1 	57 	3032 	
YML020W 	70 	1858 	
OST6 	46 	1706 	
YML018C 	38 	2456 	
PSP2 	62 	1574 	
PPZ1 	63 	2366 	
TAF11 	3 	6 	
TRM9 	35 	1310 	
UBX2 	26 	1219 	
YML012C-A 	6 	584 	
ERV25 	33 	922 	
RAD33 	23 	1174 	
SPT5 	56 	1762 	
YML009W-B 	38 	1418 	
YML009C-A 	20 	994 	
MRPL39 	11 	319 	
ERG6 	18 	269 	
YML007C-A 	7 	36 	
YAP1 	103 	2718 	
GIS4 	80 	1984 	
TRM12 	135 	6448 	
GLO1 	82 	7478 	
YML003W 	68 	4400 	
YML002W 	209 	9259 	
YPT7 	32 	251 	
CDC5 	5 	36 	
YMR001C-A 	24 	1465 	
MIX17 	39 	2671 	
AIM34 	31 	1442 	
MVP1 	90 	4218 	
TAF4 	13 	261 	
PLB2 	121 	2818 	
YMR007W 	33 	3510 	
PLB1 	73 	2041 	
ADI1 	33 	2021 	
YMR010W 	60 	1049 	
HXT2 	76 	5136 	
CLU1 	120 	3851 	
SEC59 	7 	62 	
YMR013C-A 	0 	0 	
YMR013W-A 	6 	77 	
BUD22 	43 	652 	
ERG5 	42 	1152 	
SOK2 	66 	855 	
SPO20 	51 	1453 	
YMR018W 	53 	2377 	
STB4 	99 	3771 	
FMS1 	58 	1922 	
MAC1 	26 	371 	
UBC7 	16 	1018 	
MSS1 	57 	1881 	
MRPL3 	17 	409 	
CSI1 	26 	435 	
PEX12 	22 	384 	
YMR027W 	40 	734 	
TAP42 	0 	0 	
FAR8 	41 	555 	
RSF1 	38 	1398 	
EIS1 	72 	1850 	
YMR031W-A 	27 	446 	
HOF1 	41 	868 	
YMR030W-A 	15 	101 	
ARP9 	1 	0 	
YMR034C 	48 	1223 	
IMP2 	16 	250 	
MIH1 	25 	703 	
MSN2 	39 	1190 	
CCS1 	19 	110 	
SUB1 	24 	349 	
YET2 	27 	731 	
ARA2 	24 	732 	
ARG80 	41 	3222 	
MCM1 	12 	399 	
IOC4 	31 	1027 	
YMR046W-A 	0 	0 	
NUP116 	28 	393 	
CSM3 	20 	511 	
ERB1 	2 	1 	
FAR3 	14 	349 	
YMR052C-A 	7 	108 	
STB2 	27 	592 	
STV1 	44 	1362 	
BUB2 	43 	2526 	
AAC1 	48 	1177 	
YMR057C 	29 	1349 	
FET3 	27 	794 	
SEN15 	1 	0 	
SAM37 	14 	171 	
RNA14 	0 	0 	
ARG7 	36 	1031 	
RIM9 	11 	581 	
AEP1 	14 	139 	
KAR5 	43 	1100 	
SOV1 	20 	328 	
UBX4 	27 	849 	
AVO2 	22 	132 	
NAT4 	50 	3036 	
MOT3 	32 	337 	
TVP18 	9 	61 	
ABF2 	7 	63 	
IRC21 	7 	322 	
YMR074C 	17 	146 	
RCO1 	44 	1162 	
YMR075C-A 	9 	163 	
PDS5 	8 	314 	
VPS20 	2 	1 	
CTF18 	6 	23 	
SEC14 	1 	0 	
NAM7 	24 	723 	
ISF1 	17 	330 	
YMR082C 	25 	358 	
ADH3 	21 	498 	
YMR084W 	11 	384 	
YMR085W 	24 	138 	
SEG1 	49 	1364 	
YMR086C-A 	18 	370 	
YMR087W 	24 	1052 	
VBA1 	24 	534 	
YTA12 	19 	121 	
YMR090W 	13 	278 	
NPL6 	19 	234 	
AIP1 	19 	321 	
UTP15 	0 	0 	
CTF13 	1 	0 	
SNO1 	14 	492 	
SNZ1 	10 	136 	
MTG1 	10 	243 	
ATP25 	17 	179 	
YMR099C 	10 	120 	
MUB1 	18 	967 	
SRT1 	18 	235 	
YMR102C 	16 	223 	
YMR103C 	24 	651 	
YPK2 	37 	1125 	
PGM2 	2 	1 	
YMR105W-A 	12 	229 	
YKU80 	52 	1561 	
SPG4 	9 	362 	
ILV2 	4 	4 	
MYO5 	28 	478 	
HFD1 	22 	306 	
YMR111C 	26 	1204 	
MED11 	1 	0 	
FOL3 	0 	0 	
YMR114C 	25 	588 	
MGR3 	8 	55 	
ASC1 	7 	144 	
SPC24 	0 	0 	
SHH3 	15 	348 	
ASI1 	22 	425 	
YMR119W-A 	3 	9 	
ADE17 	19 	315 	
RPL15B 	15 	369 	
YMR122C 	42 	2135 	
YMR122W-A 	2 	1 	
PKR1 	0 	0 	
EPO1 	17 	539 	
STO1 	17 	65 	
DLT1 	14 	186 	
SAS2 	8 	194 	
ECM16 	4 	10 	
POM152 	47 	1177 	
YMR130W 	13 	193 	
RRB1 	1 	0 	
JLP2 	6 	283 	
REC114 	29 	434 	
ERG29 	2 	2 	
GID8 	14 	123 	
YMR135W-A 	28 	1449 	
GAT2 	19 	336 	
PSO2 	29 	697 	
CIN4 	3 	3 	
RIM11 	11 	170 	
SIP5 	10 	86 	
YMR141C 	5 	7 	
RPL13B 	1 	0 	
YMR141W-A 	0 	0 	
RPS16A 	5 	52 	
YMR144W 	12 	302 	
NDE1 	16 	394 	
TIF34 	0 	0 	
YMR147W 	7 	198 	
OSW5 	19 	176 	
SWP1 	1 	0 	
IMP1 	15 	184 	
YIM2 	15 	350 	
YIM1 	10 	113 	
NUP53 	11 	234 	
YMR153C-A 	2 	5 	
RIM13 	26 	532 	
YMR155W 	20 	519 	
TPP1 	5 	14 	
AIM36 	12 	204 	
MRPS8 	4 	14 	
YMR158C-A 	2 	4 	
YMR158W-B 	7 	91 	
ATG16 	9 	191 	
YMR160W 	41 	1034 	
HLJ1 	7 	190 	
DNF3 	54 	1756 	
INP2 	11 	98 	
MSS11 	16 	154 	
PAH1 	17 	228 	
YMR166C 	8 	58 	
MLH1 	11 	152 	
CEP3 	2 	1 	
ALD3 	8 	59 	
ALD2 	11 	179 	
EAR1 	13 	35 	
HOT1 	34 	635 	
YMR172C-A 	5 	36 	
DDR48 	13 	122 	
YMR173W-A 	14 	129 	
PAI3 	10 	34 	
SIP18 	2 	5 	
YMR175W-A 	7 	171 	
ECM5 	49 	941 	
MMT1 	19 	378 	
YMR178W 	9 	127 	
SPT21 	20 	330 	
CTL1 	32 	843 	
YMR181C 	3 	14 	
RGM1 	13 	61 	
YMR182W-A 	4 	24 	
SSO2 	12 	97 	
ADD37 	8 	40 	
RTP1 	1 	0 	
HSC82 	9 	119 	
YMR187C 	25 	479 	
MRPS17 	6 	61 	
GCV2 	26 	582 	
SGS1 	35 	873 	
SPG5 	8 	53 	
GYL1 	28 	776 	
MRPL24 	7 	127 	
YMR193C-A 	7 	86 	
RPL36A 	5 	8 	
CMC4 	9 	227 	
YMR194C-A 	17 	599 	
ICY1 	7 	147 	
YMR196W 	32 	672 	
VTI1 	1 	0 	
CIK1 	16 	96 	
CLN1 	16 	294 	
ROT1 	0 	0 	
RAD14 	19 	599 	
ERG2 	1 	0 	
TOM40 	0 	0 	
INP1 	8 	19 	
PFK2 	2 	5 	
YMR206W 	18 	526 	
HFA1 	61 	1439 	
ERG12 	0 	0 	
YMR209C 	18 	90 	
YMR210W 	8 	55 	
DML1 	0 	0 	
EFR3 	8 	29 	
CEF1 	7 	41 	
SCJ1 	7 	78 	
GAS3 	12 	223 	
SKY1 	10 	138 	
GUA1 	0 	0 	
TRS130 	8 	66 	
ESC1 	42 	1010 	
ERG8 	1 	0 	
YMR221C 	16 	465 	
FSH2 	3 	88 	
UBP8 	8 	34 	
MRE11 	16 	338 	
MRPL44 	6 	191 	
YMR226C 	5 	95 	
TAF7 	5 	55 	
MTF1 	4 	5 	
RRP5 	6 	16 	
RPS10B 	1 	0 	
YMR230W-A 	11 	167 	
PEP5 	5 	10 	
FUS2 	14 	311 	
TRI1 	1 	0 	
RNH1 	11 	137 	
RNA1 	1 	0 	
TAF9 	0 	0 	
BCH1 	12 	105 	
DFG5 	18 	363 	
RNT1 	0 	0 	
CUS1 	35 	1453 	
YHM2 	12 	615 	
RPL20A 	3 	16 	
YMR242W-A 	4 	14 	
ZRC1 	13 	364 	
YMR244W 	22 	423 	
COA6 	5 	35 	
YMR245W 	35 	619 	
FAA4 	50 	2228 	
RKR1 	40 	514 	
YMR247W-A 	2 	1 	
GAD1 	20 	824 	
GTO3 	41 	1331 	
HOR7 	1 	0 	
YMR252C 	11 	109 	
YMR253C 	24 	451 	
YMR254C 	17 	319 	
GFD1 	7 	13 	
COX7 	4 	65 	
PET111 	15 	229 	
ROY1 	9 	56 	
TRM732 	33 	371 	
TIF11 	0 	0 	
TPS3 	15 	209 	
YMR262W 	10 	446 	
SAP30 	1 	0 	
CUE1 	6 	107 	
YMR265C 	29 	405 	
RSN1 	34 	702 	
PPA2 	4 	35 	
PRP24 	0 	0 	
TMA23 	9 	27 	
RRN9 	0 	0 	
URA10 	8 	53 	
SCS7 	12 	141 	
YMR272W-A 	1 	0 	
YMR272W-B 	1 	0 	
ZDS1 	16 	301 	
RCE1 	6 	82 	
BUL1 	12 	125 	
DSK2 	13 	309 	
FCP1 	2 	1 	
PRM15 	5 	65 	
YMR279C 	12 	268 	
CAT8 	29 	776 	
GPI12 	2 	3 	
AEP2 	13 	168 	
RIT1 	13 	146 	
YKU70 	17 	99 	
NGL2 	25 	1600 	
MRPL33 	1 	0 	
DSS1 	16 	172 	
HSH155 	9 	203 	
ABZ2 	11 	173 	
HAS1 	1 	0 	
YMR290W-A 	4 	11 	
TDA1 	20 	471 	
GOT1 	15 	321 	
HER2 	11 	98 	
JNM1 	7 	79 	
YMR294W-A 	1 	0 	
YMR295C 	5 	78 	
LCB1 	1 	0 	
PRC1 	16 	557 	
LIP1 	0 	0 	
DYN3 	6 	98 	
ADE4 	0 	0 	
ATM1 	7 	36 	
YME2 	23 	610 	
ADH2 	19 	454 	
UBP15 	19 	249 	
YMR304C-A 	3 	48 	
SCW10 	20 	309 	
FKS3 	63 	1292 	
YMR306C-A 	14 	75 	
GAS1 	8 	21 	
YMR307C-A 	1 	0 	
PSE1 	5 	17 	
NIP1 	1 	0 	
YMR310C 	7 	124 	
GLC8 	7 	380 	
ELP6 	9 	35 	
TGL3 	11 	51 	
PRE5 	1 	0 	
YMR315W 	13 	232 	
YMR315W-A 	7 	90 	
DIA1 	19 	319 	
YMR316C-A 	7 	127 	
YMR316C-B 	2 	2 	
YMR317W 	20 	458 	
ADH6 	11 	252 	
FET4 	15 	317 	
YMR320W 	8 	45 	
YMR321C 	1 	0 	
SNO4 	0 	0 	
ERR3 	5 	20 	
YMR324C 	2 	5 	
PAU19 	0 	0 	
YMR326C 	2 	2 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	1 	0 	
YNL337W 	2 	1 	
COS1 	4 	33 	
DDI3 	0 	0 	
SNO2 	5 	129 	
SNZ2 	2 	5 	
THI12 	3 	39 	
AAD14 	15 	201 	
RPD3 	7 	97 	
PEX6 	20 	84 	
MDJ2 	6 	60 	
EGT2 	32 	313 	
PFA3 	17 	557 	
FIG4 	20 	585 	
YNL324W 	4 	35 	
LEM3 	10 	269 	
KRE1 	8 	23 	
VNX1 	28 	534 	
YNL320W 	11 	243 	
YNL319W 	8 	56 	
HXT14 	19 	378 	
PFS2 	1 	0 	
PHA2 	9 	104 	
ATP11 	4 	6 	
DAL82 	13 	1069 	
EMW1 	0 	0 	
RFA2 	5 	21 	
SKP2 	19 	585 	
ZIM17 	5 	15 	
STB1 	24 	793 	
KRI1 	1 	0 	
MCK1 	12 	209 	
MRPS18 	7 	74 	
BXI1 	12 	182 	
YPT11 	35 	807 	
YNL303W 	7 	55 	
RPS19B 	1 	0 	
RPL18B 	6 	76 	
TOS6 	2 	6 	
TRF5 	18 	257 	
CLA4 	11 	20 	
MON2 	5 	34 	
YNL296W 	2 	6 	
YNL295W 	10 	262 	
RIM21 	24 	901 	
MSB3 	32 	809 	
PUS4 	9 	104 	
MID1 	13 	429 	
RFC3 	0 	0 	
PCL1 	13 	345 	
CAF40 	12 	167 	
SEC21 	5 	29 	
CUS2 	19 	151 	
YNL285W 	20 	712 	
MRPL10 	8 	261 	
WSC2 	17 	280 	
POP3 	3 	169 	
HCH1 	4 	26 	
ERG24 	1 	0 	
PRM1 	41 	906 	
CAF120 	75 	2700 	
YNL277W-A 	9 	117 	
MET2 	22 	730 	
YNL276C 	5 	25 	
BOR1 	25 	447 	
GOR1 	12 	311 	
TOF1 	12 	212 	
SEC2 	10 	173 	
BNI1 	20 	180 	
ALP1 	19 	379 	
BSC4 	15 	267 	
LYP1 	12 	147 	
PIK1 	1 	0 	
YNL266W 	11 	104 	
IST1 	14 	204 	
PDR17 	17 	309 	
YIF1 	1 	0 	
POL2 	4 	17 	
ORC5 	2 	1 	
LTO1 	2 	19 	
ATX1 	3 	9 	
DSL1 	6 	31 	
SIP3 	39 	1028 	
FOL1 	1 	0 	
GIS2 	6 	37 	
RTC4 	12 	109 	
TEX1 	17 	362 	
MRPL17 	2 	14 	
NRD1 	7 	78 	
RAD50 	7 	23 	
MPA43 	22 	372 	
RPA49 	3 	2 	
YNL247W 	1 	0 	
VPS75 	10 	102 	
CWC25 	1 	0 	
SUI1 	0 	0 	
SLA2 	15 	421 	
ATG2 	21 	285 	
ZWF1 	10 	26 	
NAR1 	14 	353 	
LAP3 	13 	212 	
KEX2 	23 	301 	
YTP1 	9 	74 	
SIN4 	9 	220 	
YNL235C 	13 	426 	
YNL234W 	19 	345 	
BNI4 	20 	342 	
CSL4 	6 	20 	
PDR16 	38 	1411 	
ELA1 	37 	1546 	
URE2 	2 	1 	
YNL228W 	13 	313 	
JJJ1 	18 	344 	
YNL226W 	10 	45 	
CNM67 	3 	2 	
SQS1 	20 	634 	
ATG4 	15 	104 	
SSU72 	0 	0 	
POP1 	0 	0 	
ADE12 	0 	0 	
ALG9 	10 	121 	
MGS1 	20 	703 	
YNL217W 	16 	446 	
RAP1 	4 	3 	
IES2 	11 	32 	
PEX17 	0 	0 	
RRG9 	5 	64 	
VID27 	12 	96 	
YNL211C 	3 	2 	
