gene_name number_of_transposon_per_gene number_of_read_per_gene
YHR180W 17 553
YHR180W-A 15 226
YHR180C-B 3 25
SVP26 7 85
YHR182W 37 1005
YHR182C-A 2 3
GND1 10 47
SSP1 36 719
PFS1 9 403
KOG1 9 58
IKI1 9 42
GPI16 4 3
PTH1 16 148
ERG9 7 20
CTF8 7 40
LNP1 21 323
EGD2 20 650
YHR193C-A 11 438
MDM31 69 1760
NVJ1 28 848
UTP9 8 29
RIX1 4 4
AIM18 29 852
AIM46 37 1072
NBL1 1 0
RPN10 3 4
PPX1 17 355
YHR202W 32 593
RPS4B 4 25
MNL1 44 2060
SCH9 8 18
SKN7 16 195
SET5 32 1048
BAT1 32 1105
CRG1 17 261
YHR210C 26 633
FLO5 93 2588
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 1 0
YHR213W-B 11 63
YHR214W 2 1
YHR214W-A 5 53
YHR214C-D 1 0
YHR214C-E 8 273
PHO12 6 89
IMD2 37 1203
YHR217C 12 152
YHR218W 17 21
YHR218W-A 1 0
YHR219W 15 39
YHR219C-A 3 2
YIL177C 31 35
YIL177W-A 1 0
PAU14 1 0
VTH1 16 591
IMA3 4 3
YIL171W-A 2 1
YIL169C 19 113
YIL166C 57 1358
YIL165C 17 552
NIT1 22 946
YIL163C 16 795
SUC2 37 1252
YIL161W 10 56
POT1 34 927
BNR1 51 1242
AIM20 14 182
COA1 15 331
YIL156W-A 21 856
YIL156W-B 6 38
UBP7 49 1305
GUT2 43 881
IMP2' 61 2216
RRD1 13 61
YIL152W 27 743
ESL1 59 2109
MCM10 16 648
MLP2 54 1741
RPL40A 9 73
SLN1 10 108
ATG32 23 330
PAN6 0 0
NDC80 11 365
SSL2 18 306
YIL142C-A 8 270
CCT2 1 0
YIL141W 14 147
AXL2 50 1019
REV7 17 371
TPM2 4 43
TMA108 58 1380
OM45 29 931
VHS2 39 1209
YIL134C-A 8 223
FLX1 7 30
RPL16A 17 273
CSM2 33 1541
FKH1 28 759
ASG1 38 1118
TAO3 65 1499
MET18 34 693
RRT14 9 134
STH1 18 219
KGD1 50 947
AYR1 22 616
SIM1 106 5000
POG1 15 300
QDR2 48 744
QDR1 67 1643
RPI1 18 505
RHO3 2 1
PRM5 17 101
HIS5 44 1394
YIL115W-A 5 97
NUP159 13 45
POR2 13 71
SDP1 35 1100
HOS4 70 2083
COX5B 21 496
HPM1 29 1320
SEC24 9 48
YIL108W 84 3630
PFK26 53 1786
MOB1 6 41
SLM1 44 1594
YIL105W-A 3 58
SHQ1 9 30
DPH1 20 254
YIL102C-A 0 0
YIL102C 2 1
XBP1 50 1495
YIL100C-A 59 1054
YIL100W 65 1487
SGA1 39 1167
FMC1 7 23
FYV10 21 150
BMT5 23 1022
PRK1 64 2020
LYS12 32 1129
RSM25 20 519
YIL092W 45 1155
UTP25 10 12
ICE2 33 661
YIL089W 10 206
AVT7 48 2451
AIM19 18 560
YIL086C 19 609
KTR7 58 1624
SDS3 8 87
CAB2 8 112
YIL082W 16 385
AIR1 20 433
THS1 6 29
YIL077C 26 1178
SEC28 27 1205
RPN2 15 210
SER33 41 1409
SPO22 72 2495
HOP1 38 705
YIL071W-A 8 57
PCI8 20 693
MAM33 19 209
RPS24B 11 101
YIL068W-A 5 80
SEC6 7 85
YIL067C 37 1149
YIL066W-A 10 137
RNR3 49 1619
FIS1 17 372
EFM4 24 789
YRB2 6 5
ARC15 2 1
SNP1 14 62
YIL060W 8 129
YIL059C 9 128
YIL058W 25 612
RGI2 32 1167
VHR1 134 4963
YIL055C 75 2680
YIL054W 42 1384
GPP1 36 1337
RPL34B 3 5
MMF1 30 1481
PCL7 25 404
DFG10 7 38
NEO1 9 50
YIL047C-A 14 248
SYG1 75 1516
YIL046W-A 78 3666
MET30 7 10
PIG2 49 1553
AGE2 33 132
CBR1 33 828
PKP1 40 925
GVP36 26 734
APQ12 9 86
TED1 52 2074
NOT3 26 238
PRM2 63 3690
CST6 52 2341
CKA1 39 1047
CAP2 31 694
BCY1 17 245
YIL032C 17 337
ULP2 42 1110
YIL030W-A 21 534
SSM4 114 5303
YIL029W-A 14 239
YIL029C 17 321
YIL028W 9 261
EMC5 15 685
IRR1 21 465
YIL025C 10 77
YIL024C 44 1445
YKE4 59 3664
TIM44 3 2
RPB3 7 93
YIL021C-A 1 0
YIL020C-A 6 103
HIS6 44 1843
FAF1 5 46
RPL2B 11 58
VID28 75 2513
SNL1 28 485
BAR1 106 4484
YIL014C-A 13 433
MNT3 48 1387
PDR11 175 5495
YIL012W 63 2916
TIR3 29 1081
DOT5 28 471
EST3 34 1143
FAA3 95 4003
URM1 4 12
NAS2 45 2200
YIA6 69 2638
EPS1 154 6409
BET1 0 0
CFD1 25 1234
YIL002W-A 11 296
INP51 41 342
YIL001W 146 5429
SGN1 56 1323
MPH1 195 7598
AIM21 130 4008
DJP1 60 2759
IST3 29 433
PAN1 183 5813
YIR007W 125 5192
PRI1 1 0
MSL1 13 347
DSN1 8 43
STS1 9 131
SQT1 8 17
GAT4 28 1581
YIR014W 59 2599
RPR2 7 126
YIR016W 103 2457
MET28 128 6553
YIR017W-A 143 7142
YAP5 62 2854
YIR018C-A 9 111
FLO11 63 1942
YIR020C 9 137
YIR020W-A 18 914
YIR020C-B 9 79
MRS1 10 112
YIR021W-A 33 1767
SEC11 1 0
DAL81 83 2545
YIR023C-A 14 257
INA22 29 864
MND2 22 931
YVH1 21 312
DAL1 86 3714
DAL4 121 5393
DAL2 48 1771
DCG1 37 982
YIR030W-A 20 465
DAL7 72 2808
DAL3 66 3335
MGA2 89 3302
LYS1 40 1651
YIR035C 54 2328
IRC24 44 1849
YIR036W-A 38 1506
HYR1 21 453
GTT1 19 361
YPS6 25 375
YIR040C 4 10
PAU15 6 58
YIR042C 25 798
YJL225C 29 36
YJL225W-A 1 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 1 0
VTH2 17 400
IMA4 2 1
YJL220W 0 0
HXT9 18 290
YJL218W 6 37
REE1 11 150
IMA5 32 1393
YJL215C 15 272
HXT8 42 1260
YJL213W 17 633
OPT1 58 1834
YJL211C 58 2412
PEX2 60 1475
CBP1 22 162
NUC1 19 591
LAA1 85 2588
YJL206C 30 1063
NCE101 10 117
RCY1 25 288
PRP21 5 6
YJL202C 6 61
ECM25 44 1133
ACO2 49 1857
MBB1 11 235
PHO90 48 1921
UBP12 54 1958
YJL197C-A 1 0
ELO1 28 1041
YJL195C 2 2
CDC6 1 0
YJL193W 13 243
SOP4 31 883
RPS14B 25 763
RPS22A 4 19
RPL39 2 1
BUD19 3 3
SWE1 47 1189
MNN5 30 580
ATG36 25 912
GON7 3 23
MNN11 15 380
YJL182C 28 556
YJL181W 41 1014
ATP12 3 2
PFD1 7 103
ATG27 16 744
RPL17B 10 105
SWI3 8 70
YJL175W 0 0
KRE9 0 0
RFA3 0 0
CPS1 40 1249
YJL171C 22 775
ASG7 27 811
YJL169W 10 276
SET2 36 1013
ERG20 2 1
QCR8 2 94
HAL5 33 869
TPK1 32 653
YJL163C 51 2001
JJJ2 39 1406
FMP33 33 1390
YJL160C 25 500
HSP150 6 17
CIS3 24 560
FAR1 75 2910
YJL156W-A 33 993
SSY5 13 96
FBP26 27 294
VPS35 15 110
INO1 29 401
YJL152W 95 6489
SNA3 68 5136
YJL150W 32 1099
DAS1 44 1626
RPA34 10 145
YJL147C 19 584
IDS2 30 844
SFH5 21 633
YJL144W 8 90
TIM17 8 41
IRC9 8 151
YAK1 39 1156
RPB4 0 0
YUR1 27 701
TIF2 8 54
GLG2 30 1101
YJL136W-A 5 47
RPS21B 2 3
YJL135W 33 1388
LCB3 16 209
YJL133C-A 26 1375
MRS3 27 515
YJL132W 39 1096
AIM23 17 325
URA2 151 6649
TRK1 13 171
PBS2 49 1824
YJL127W-A 3 3
YJL127C-B 5 44
SPT10 36 741
NIT2 11 142
GCD14 4 3
LSM1 0 0
MTC1 24 514
ALB1 10 181
RPE1 12 190
YJL120W 13 423
YJL119C 13 174
YJL118W 32 972
PHO86 26 1548
NCA3 29 1020
ASF1 9 55
MDV1 37 758
CCT7 3 16
GZF3 20 389
UTP10 13 46
PRM10 21 297
YJL107C 20 528
IME2 23 326
SET4 29 500
PAM16 2 1
GSM1 33 926
MEF2 20 204
GSH1 22 352
LSB6 54 1819
CHS6 25 428
SAP185 61 2397
PHS1 4 3
MRPL49 1 0
BCK1 8 48
KHA1 36 1120
TOK1 36 805
SRS2 50 1123
GWT1 3 2
DPB11 8 14
SIP4 77 2485
ARG3 2 2
TRL1 6 23
YJL086C 31 638
EXO70 3 3
ALY2 59 2022
TAX4 45 563
IML2 36 1205
ARP4 1 0
SCP160 40 1325
PRY1 22 582
PRY3 138 3507
YJL077W-B 0 0
ICS3 39 2239
YJL077W-A 5 108
NET1 40 771
APQ13 18 440
SMC3 8 12
JEM1 30 1041
PSF2 0 0
ARG2 5 4
YJL070C 36 677
UTP18 2 1
YJL068C 12 329
YJL067W 12 407
MPM1 25 781
DLS1 16 194
YJL064W 11 136
MRPL8 8 99
COA3 8 145
LAS21 14 39
NUP82 3 3
BNA3 26 413
YHC3 40 728
BIT61 30 945
IKS1 48 1080
ZAP1 13 83
YJL055W 42 800
TIM54 6 54
PEP8 9 36
YJL052C-A 54 2651
TDH1 39 1003
IRC8 52 1795
MTR4 5 5
YJL049W 12 87
UBX6 48 1802
YJL047C-A 17 180
RTT101 55 1524
AIM22 25 762
YJL045W 71 3612
GYP6 28 980
YJL043W 112 4047
MHP1 109 3670
NSP1 1 0
NUP192 11 42
LOH1 16 164
IRC18 28 398
SNX4 13 177
TAD2 8 105
KAR2 9 56
HCA4 9 52
YJL032W 0 0
BET4 0 0
MAD2 29 1292
VPS53 7 44
YJL028W 124 8364
YJL027C 95 4758
RNR2 11 193
YJL026C-A 0 0
RRN7 6 10
APS3 11 226
PET130 14 160
YJL022W 4 8
BBC1 108 3188
YJL020W-A 4 20
MPS3 74 2582
YJL016W 93 4237
YJL015C 62 4316
CCT3 2 1
MAD3 68 4122
VTC4 65 2340
RPC17 2 1
NOP9 21 224
YJL009W 15 643
CCT8 5 34
YJL007C 39 2000
CTK2 11 58
CYR1 45 1082
SYS1 32 680
COX16 16 66
OST1 7 82
PRE3 4 9
AVT1 158 8294
MPP10 35 569
YJR003C 174 5691
SAG1 147 5419
APL1 73 2248
LSO1 12 300
POL31 0 0
SUI2 18 390
MHO1 54 2003
TDH2 56 1318
MET3 86 2984
SPC1 15 448
YJR011C 23 499
YJR012C 50 2471
GPI14 2 1
TMA22 20 575
YJR015W 98 3310
ILV3 15 55
ESS1 8 61
YJR018W 21 228
TES1 76 3909
YJR020W 41 1819
REC107 77 2498
LSM8 1 0
YJR023C 4 3
MDE1 31 868
BNA1 22 577
YJR030C 108 5240
GEA1 77 1876
CPR7 29 586
RAV1 45 1137
PET191 7 18
RAD26 86 2446
HUL4 64 2174
YJR037W 10 165
YJR038C 26 939
YJR039W 87 3295
GEF1 63 1118
URB2 8 21
NUP85 8 59
POL32 39 662
VPS55 15 67
SSC1 0 0
TAH11 2 1
ANB1 22 355
CYC1 15 312
UTR1 117 27381
ISY1 32 1459
OSM1 60 1880
RAD7 32 1152
BFA1 38 1588
KCH1 24 414
HIT1 10 128
YJR056C 23 246
CDC8 3 4
APS2 25 994
PTK2 44 667
CBF1 25 292
YJR061W 71 2513
NTA1 41 941
RPA12 1 0
CCT5 4 4
ARP3 5 4
TOR1 96 2268
YAE1 0 0
RFC2 0 0
HAM1 26 1028
LIA1 25 194
YJR071W 19 491
NPA3 23 483
OPI3 19 361
MOG1 44 1844
HOC1 18 233
CDC11 16 217
MIR1 26 987
BNA2 88 2458
YJR079W 38 739
AIM24 31 886
EAF6 8 96
ACF4 18 248
YJR084W 37 1700
YJR085C 23 559
STE18 3 12
YJR087W 2 2
EMC2 19 442
BIR1 36 1574
GRR1 16 186
JSN1 49 1064
BUD4 66 1946
FIP1 7 74
IME1 18 716
RPL43B 14 223
SFC1 29 715
YJR096W 38 1962
JJJ3 8 84
YJR098C 51 1419
YUH1 11 66
AIM25 12 130
RSM26 8 82
VPS25 7 97
URA8 102 3992
SOD1 0 0
ADO1 11 131
ECM27 61 2480
YJR107W 33 844
ABM1 44 3236
CPA2 6 13
YMR1 39 1081
YJR111C 27 902
NNF1 2 1
YJR112W-A 22 512
RSM7 14 87
YJR114W 14 151
YJR115W 35 699
TDA4 32 1413
STE24 34 1330
ILM1 16 929
JHD2 49 2106
YJR120W 47 1417
ATP2 4 18
IBA57 6 27
RPS5 1 0
YJR124C 18 436
ENT3 24 573
VPS70 40 887
RSF2 102 3732
YJR128W 30 613
EFM3 51 1979
STR2 22 628
MNS1 44 1381
NMD5 25 262
XPT1 25 571
SGM1 29 858
MCM22 16 200
TIM8 2 1
TTI2 2 1
MET5 83 2391
IML1 48 980
HOM6 16 415
HIR3 37 702
YJR140W-A 0 0
YJR141W 2 1
YJR142W 27 843
PMT4 18 123
MGM101 9 45
RPS4A 4 24
YJR146W 20 974
HMS2 27 518
BAT2 55 1936
YJR149W 34 1225
DAN1 25 926
DAN4 34 890
YJR151W-A 1 0
DAL5 25 540
PGU1 15 145
YJR154W 40 1194
AAD10 42 1661
THI11 14 282
YJR157W 2 1
HXT16 10 24
SOR1 9 137
MPH3 6 89
COS5 5 123
YJR162C 7 28
YKL225W 16 218
PAU16 3 2
YKL223W 4 3
YKL222C 35 970
MCH2 23 447
FRE2 31 500
COS9 15 657
SRY1 36 1416
JEN1 56 2097
URA1 15 336
OXP1 59 3366
YRA2 10 132
DOA1 13 95
SAC1 5 13
TRP3 30 815
UBA1 2 1
STE6 79 2069
CBT1 5 32
EMC3 16 564
ADD66 13 118
LOS1 62 1781
EAP1 24 251
TOR2 27 62
YKL202W 5 78
MNN4 67 2172
PTK1 249 14227
PEX1 126 4487
YKT6 1 0
MIA40 3 29
MST1 8 134
SDS22 0 0
ACP1 0 0
DPH2 27 739
CNB1 3 4
HYM1 13 190
PXA2 32 1438
FAT3 68 3165
MTR2 15 1012
ASH1 48 1454
SPE1 12 83
YKL183C-A 28 1301
LOT5 81 2601
FAS1 7 6
PRS1 4 7
RPL17A 1 0
COY1 18 187
STE3 22 647
YKL177W 10 155
LST4 15 86
ZRT3 22 245
TPO5 10 37
SNU114 6 9
EBP2 8 123
NNK1 44 909
MRPL38 3 9
YKL169C 2 1
KKQ8 36 1431
MRP49 8 40
TPK3 25 787
YKL165C-A 12 136
MCD4 6 15
PIR1 17 347
PIR3 20 362
YKL162C-A 6 30
YKL162C 23 596
KDX1 28 739
ELF1 6 29
RCN1 7 199
APE2 77 3070
RPS27A 6 42
YKL156C-A 0 0
RSM22 18 366
SRP102 2 1
YKL153W 2 1
GPM1 4 5
YKL151C 59 2709
MCR1 43 1281
DBR1 29 308
SDH1 36 937
YKL147C 45 1870
AVT3 63 1731
RPT1 0 0
YKL145W-A 0 0
RPC25 1 0
LTV1 14 81
MRP8 12 100
SDH3 6 75
TGL1 15 349
CTK1 2 1
HSK3 0 0
MRPL31 2 1
CMC1 12 103
YKL136W 6 24
APL2 22 340
OCT1 15 91
YKL133C 26 666
RMA1 30 806
YKL131W 23 362
SHE2 8 134
MYO3 57 1448
PMU1 35 1213
PGM1 39 1056
YPK1 3 2
RRN3 6 92
SSH4 23 531
YKL123W 7 112
SRP21 6 50
DGR2 31 1213
OAC1 33 1029
VPH2 4 11
YKL118W 21 817
SBA1 13 44
PRR1 23 740
YKL115C 26 333
APN1 26 993
RAD27 33 451
ABF1 13 224
YKL111C 13 265
KTI12 16 253
HAP4 26 782
SLD2 12 164
YKL107W 31 685
YKL106C-A 6 96
AAT1 17 221
SEG2 46 1412
GFA1 4 3
APE1 50 2071
YKL102C 41 1088
HSL1 33 321
YPF1 31 830
YKL100W-A 3 29
UTP11 2 1
MTC2 25 654
YKL097C 35 900
YKL096C-B 6 13
CWP2 12 102
CWP1 32 783
YJU2 9 118
YJU3 39 1156
MBR1 15 205
BUD2 43 1928
YKL091C 22 914
CUE2 30 961
MIF2 2 1
CAB3 18 254
CYT2 7 40
SRX1 68 2291
MDH1 21 627
HOT13 17 397
YKL083W 2 2
RRP14 7 115
TEF4 23 527
VMA5 2 1
SMY1 26 417
DHR2 5 34
YKL077W 12 115
PSY1 5 17
YKL075C 35 622
MUD2 37 1272
LHS1 36 966
STB6 33 761
YKL071W 13 119
YKL070W 7 88
YKL069W 13 509
YKL068W-A 7 276
NUP100 39 993
YNK1 20 870
YKL066W 37 1203
YKL065W-A 9 61
YET1 19 370
MNR2 59 1833
YKL063C 11 42
MSN4 23 361
BLI1 10 423
FBA1 1 0
MPE1 25 576
TOA2 1 0
NUP120 11 67
TMA19 15 162
OAR1 11 104
DEF1 1 0
MDM35 3 8
YKL053W 23 359
ASK1 17 308
SFK1 67 2030
YKL050C 68 2223
CSE4 1 0
ELM1 12 340
ANR2 47 1661
DCW1 35 893
PRI2 16 303
YKL044W 21 243
PHD1 26 793
SPC42 5 4
VPS24 1 0
NFU1 19 430
PTM1 43 1120
RGT1 109 4815
AIM26 76 2833
YKL036C 62 1714
UGP1 7 6
TUL1 64 2648
YKL033W-A 19 219
TTI1 9 12
IXR1 79 2726
YKL031W 55 1672
YKL030W 105 3256
MAE1 167 6245
TFA1 19 453
TCD2 61 1961
GPX1 30 1203
PAN3 80 2877
URA6 1 0
YKL023C-A 18 277
YKL023W 22 485
CDC16 51 2380
MAK11 37 1218
SPT23 66 2246
RAM2 2 1
YKL018C-A 11 349
SWD2 0 0
HCS1 56 1361
ATP7 6 25
PUT3 83 3977
URB1 32 443
ARC19 0 0
PRP40 37 796
CCE1 64 2065
UFD4 202 10544
MRT4 19 702
LAC1 84 3450
CAP1 48 1469
SFT1 20 980
RPL14A 5 5
BYE1 118 4591
AUR1 12 56
MRP17 2 1
DID4 3 4
MET14 37 713
VPS1 5 23
PAP1 24 1084
OSH6 145 4584
ECM9 26 547
YKR005C 132 5466
MRPL13 13 76
MEH1 21 130
RSC4 6 6
FOX2 207 7770
TOF2 64 1729
YKR011C 67 3305
YKR012C 37 1200
PRY2 55 1201
YPT52 15 87
YKR015C 77 2046
MIC60 42 1216
HEL1 62 2769
YKR018C 72 2887
IRS4 20 254
VPS51 3 7
ALY1 77 2732
NTR2 16 211
YKR023W 45 2209
DBP7 27 421
RPC37 5 25
GCN3 29 380
BCH2 84 2962
SAP190 26 274
SET3 47 1431
GMH1 23 300
SPO14 98 3174
YKR032W 50 2028
YKR033C 23 284
DAL80 42 955
OPI8 2 2
DID2 2 2
CAF4 82 2961
SPC34 1 0
KAE1 2 1
GAP1 118 5230
YKR040C 68 2970
YKR041W 120 5093
UTH1 16 243
SHB17 33 724
UIP5 61 2325
YKR045C 42 1763
PET10 29 420
YKR047W 21 300
NAP1 26 312
FMP46 13 150
TRK2 59 2215
YKR051W 34 797
MRS4 21 255
YSR3 58 2403
DYN1 33 318
RHO4 17 280
TRM2 65 1847
RPS21A 14 117
GLG1 35 839
TIF1 5 16
UTP30 30 1075
KTR2 61 2879
TFA2 0 0
LAS1 4 3
OAF3 44 1650
PAM17 19 1110
CCP1 34 1027
GPT2 50 968
BET3 2 1
MET1 36 464
YKR070W 59 2193
DRE2 15 263
SIS2 32 704
YKR073C 52 1720
AIM29 11 654
YKR075C 53 2180
YKR075W-A 30 1025
ECM4 38 1328
MSA2 12 131
YKR078W 30 1112
TRZ1 6 70
MTD1 33 1253
RPF2 7 110
NUP133 7 33
DAD2 1 0
HBS1 39 789
MRPL20 6 16
PRP16 16 521
OMA1 36 985
TVP38 20 520
TGL4 64 1836
PXL1 68 2366
SRL3 19 733
SRP40 72 1456
PTR2 53 1691
RPL40B 18 96
MLP1 47 1055
PCC1 5 7
ESL2 94 4834
PCK1 66 2676
UBP11 58 2012
BAS1 20 339
SKG1 16 249
SIR1 29 467
FLO10 61 1837
NFT1 62 1928
YKR104W 14 281
VBA5 15 477
GEX2 27 708
YLL067C 23 34
YLL067W-A 3 2
YLL066W-B 12 98
YLL066C 25 46
YLL066W-A 3 2
YLL065W 15 223
PAU18 0 0
AYT1 24 1073
MHT1 35 778
MMP1 34 817
GTT2 30 777
YLL059C 58 6817
YLL058W 32 1063
JLP1 51 1851
YLL056C 22 445
YCT1 59 1879
YLL054C 33 1009
YLL053C 11 294
AQY2 13 346
FRE6 51 1459
COF1 4 5
LDB18 1 0
YBT1 79 1970
YLL047W 13 104
RNP1 15 255
RPL8B 20 416
YLL044W 12 234
FPS1 32 452
ATG10 26 595
SDH2 11 35
VPS13 174 6439
UBI4 23 330
ENT4 64 3806
YLL037W 14 208
PRP19 1 0
GRC3 2 1
RIX7 3 2
IRC19 9 103
YLL032C 37 799
GPI13 5 4
RRT7 43 1832
FRA1 111 5203
TPO1 51 1315
ISA1 6 22
HSP104 149 7285
PAU17 41 560
SSA2 38 706
POM33 42 1380
HIF1 45 1307
SPA2 76 2417
YLL020C 13 556
KNS1 71 2111
YLL019W-A 3 33
COX19 5 8
DPS1 7 10
BPT1 117 2891
EMC6 16 674
PUF3 91 2374
YEH1 98 3551
SOF1 12 300
PSR1 82 3689
COX17 1 0
DRS1 23 383
YLL007C 59 1012
YLL006W-A 61 4842
MMM1 17 632
SPO75 76 2308
ORC3 8 10
SFI1 31 1639
RTT109 49 791
DNM1 114 3014
YLR001C 107 3076
NOC3 9 114
CMS1 53 604
THI73 149 7654
SSL1 13 245
SSK1 106 3867
NSE1 7 7
PAM18 0 0
RLP24 0 0
TEN1 2 1
LOT6 31 830
YLR012C 8 367
GAT3 14 154
PPR1 83 3328
BRE2 8 164
PML1 22 862
MEU1 39 1005
POM34 31 812
PSR2 27 810
YEH2 48 1480
IRC25 13 71
SDO1 5 10
IZH3 37 1120
UBR2 221 12012
SNF7 0 0
SED5 1 0
AAT2 12 84
ADE16 75 2551
RPL15A 0 0
YLR030W 23 1393
YLR031W 9 149
RAD5 45 1328
RSC58 3 2
SMF3 25 422
MLH2 58 1250
YLR036C 4 33
PAU23 12 326
COX12 2 5
RIC1 25 580
AFB1 11 178
YLR041W 9 139
YLR042C 11 123
TRX1 0 0
PDC1 40 1664
STU2 27 370
YLR046C 12 217
FRE8 40 1057
RPS0B 2 1
YLR049C 13 68
YLR050C 9 55
FCF2 11 272
IES3 4 36
YLR053C 9 61
OSW2 52 1212
SPT8 13 135
ERG3 9 205
MNL2 73 2738
SHM2 8 83
REX2 89 3984
FRS1 4 4
RPL22A 6 27
BUD28 4 23
BMT6 14 501
PER33 7 123
ENV10 5 58
SPC3 0 0
PET309 13 47
FYV7 7 38
MEF1 15 71
XYL2 26 615
RGR1 12 236
YLR072W 28 1129
RFU1 27 607
BUD20 9 108
RPL10 0 0
YLR076C 0 0
FMP25 26 845
BOS1 6 115
SIC1 1 0
EMP46 37 1491
GAL2 54 1353
SRL2 23 843
EMP70 19 467
RAX2 59 1867
ARP6 24 678
SMC4 4 4
CSF1 105 3138
GAA1 5 5
ALT1 14 126
XDJ1 27 730
GEP5 29 293
SUL2 55 2225
NYV1 24 611
GIS3 85 3337
IOC2 36 1104
KIN2 41 1214
HRT3 17 342
CHA4 30 918
ICT1 17 535
MIM2 5 19
ERG27 5 4
YLR101C 7 44
APC9 7 14
CDC45 2 1
LCL2 3 10
SEN2 4 4
MDN1 18 46
REX3 21 381
YLR108C 24 391
AHP1 15 331
CCW12 13 121
YLR111W 9 229
YLR112W 23 1042
HOG1 31 1428
AVL9 23 498
CFT2 4 4
MSL5 9 101
CLF1 13 92
YLR118C 10 45
SRN2 23 243
YPS1 28 927
YLR120W-A 6 98
YPS3 63 1998
YLR122C 8 93
YLR123C 4 53
YLR124W 17 188
YLR125W 7 101
YLR126C 10 141
APC2 8 49
DCN1 4 55
DIP2 5 5
ZRT2 52 1596
ACE2 67 3209
USB1 3 3
CKI1 13 110
PDC5 21 631
SLX4 43 1277
TIS11 26 476
RKM5 47 1478
NHA1 39 744
SLS1 5 12
YLR140W 23 595
RRN5 3 46
PUT1 33 1046
DPH6 22 711
ACF2 33 1027
RMP1 3 5
SPE4 6 227
YLR146W-A 4 3
SMD3 0 0
PEP3 9 45
YLR149C 15 226
YLR149C-A 1 0
STM1 9 49
PCD1 20 682
YLR152C 27 707
ACS2 6 8
RNH203 9 254
YLR154W-A 31 240
YLR154W-B 50 147
TAR1 38 100
YLR154W-E 15 26
YLR154W-F 9 12
YLR154C-G 12 16
YLR154C-H 8 7
ASP3-1 3 2
YLR156W 1 0
YLR156C-A 9 9
ASP3-2 3 2
YLR157W-D 2 1
YLR157W-E 1 0
YLR157C-C 5 5
ASP3-3 0 0
YLR159W 1 0
YLR159C-A 6 6
ASP3-4 2 1
YLR161W 0 0
YLR162W 51 1785
RRT15 23 109
MAS1 4 3
YLR163W-A 0 0
SHH4 2 1
PUS5 20 938
SEC10 2 1
RPS31 1 0
UPS2 15 101
YLR169W 39 826
APS1 33 314
YLR171W 10 104
DPH5 14 157
YLR173W 30 1205
IDP2 21 484
CBF5 5 5
RFX1 18 227
YLR177W 27 448
TFS1 14 96
YLR179C 33 590
SAM1 14 356
VTA1 9 47
SWI6 5 6
TOS4 28 927
YLR184W 12 99
RPL37A 6 48
EMG1 3 2
SKG3 34 731
MDL1 40 1417
ATG26 21 935
MMR1 25 673
PEX13 11 255
HCR1 4 40
UPS1 6 36
YLR194C 17 126
NMT1 1 0
PWP1 12 36
NOP56 1 0
YLR198C 1 0
PBA1 5 26
YKE2 3 13
COQ9 5 30
YLR202C 31 736
MSS51 9 19
QRI5 1 0
HMX1 18 436
ENT2 20 663
HRD3 51 2544
SEC13 2 1
PNP1 17 313
CLB4 17 652
ATG38 9 155
TUB4 4 4
CRR1 27 568
FRE1 23 356
CDC123 2 1
CPR6 13 107
YLR217W 6 32
COA4 26 679
MSC3 31 973
CCC1 10 259
RSA3 6 217
UTP13 2 1
YLR222C-A 2 11
IFH1 21 459
YLR224W 29 809
YLR225C 10 356
BUR2 1 0
ADY4 10 392
ECM22 41 1905
CDC42 0 0
YLR230W 4 40
BNA5 16 195
YLR232W 10 76
EST1 45 1448
TOP3 19 143
YLR235C 17 266
YLR236C 33 508
THI7 26 614
FAR10 10 72
LIP2 4 18
VPS34 3 2
CSC1 11 61
ARV1 5 9
GPN3 0 0
MAP1 1 0
CDD1 10 123
ERF2 14 334
IRC20 34 1010
RCK2 18 345
YEF3 5 5
SSP120 9 44
SYM1 6 115
YLR252W 2 4
MCP2 31 1205
NDL1 11 221
YLR255C 45 844
HAP1 65 1788
YLR257W 16 211
GSY2 38 1480
HSP60 2 1
LCB5 14 348
VPS63 0 0
YPT6 2 1
TMA7 2 5
RED1 17 399
RPS28B 5 28
YLR264C-A 0 0
NEJ1 4 65
PDR8 24 558
BOP2 21 749
SEC22 2 1
YLR269C 21 699
DCS1 7 89
YLR271W 16 426
YCS4 7 10
PIG1 12 249
MCM5 4 4
SMD2 2 1
DBP9 0 0
YSH1 1 0
YLR278C 54 1967
YLR279W 36 491
YLR280C 18 543
YLR281C 20 571
YLR282C 17 192
YLR283W 8 90
ECI1 3 3
NNT1 2 3
YLR285C-A 3 45
CTS1 13 392
YLR286W-A 2 2
YLR287C 8 61
RPS30A 3 2
MEC3 23 524
GUF1 28 965
YLR290C 17 244
GCD7 2 1
SEC72 4 111
GSP1 0 0
YLR294C 7 124
ATP14 1 0
YLR296W 22 648
YLR297W 5 202
YHC1 12 413
ECM38 34 1059
YLR299C-A 5 319
EXG1 21 261
HRI1 16 288
YLR302C 30 1009
MET17 23 1111
ACO1 11 11
STT4 11 11
UBC12 9 204
CDA1 16 271
YLR307C-A 5 48
CDA2 16 588
IMH1 22 360
CDC25 24 243
YLR311C 12 227
YLR312C 11 165
MRPL15 4 8
SPH1 15 246
CDC3 1 0
