gene_name number_of_transposon_per_gene number_of_read_per_gene
NMA1 20 1025
REC102 13 334
CHS5 17 344
JIP3 3 4
MID2 5 52
RPS25B 5 30
YLR334C 18 158
NUP2 4 7
SGD1 9 119
VRP1 20 171
OPI9 8 58
YLR339C 0 0
RPP0 1 0
SPO77 15 226
FKS1 18 266
YLR342W-A 20 353
GAS2 28 600
RPL26A 11 105
YLR345W 20 478
YLR346C 5 87
KAP95 2 1
YLR347W-A 0 0
DIC1 32 1124
YLR349W 19 1095
ORM2 11 92
NIT3 28 600
YLR352W 33 930
BUD8 16 209
TAL1 7 86
ILV5 18 198
ATG33 5 5
RSC2 12 108
YLR358C 10 182
ADE13 1 0
VPS38 14 232
DCR2 26 568
YLR361C-A 2 5
STE11 31 876
NMD4 5 91
YLR363W-A 1 0
GRX8 7 61
YLR365W 10 201
YLR364C-A 7 90
YLR366W 33 1151
RPS22B 15 261
MDM30 25 686
SSQ1 3 34
ARC18 1 0
ROM2 16 121
ELO3 7 23
VID22 32 1829
YLR374C 22 645
STP3 24 527
PSY3 10 240
FBP1 37 1233
SEC61 3 2
YLR379W 3 23
CSR1 17 227
CTF3 15 312
NAM2 7 12
SMC6 7 29
IKI3 20 592
SWC7 13 400
VAC14 17 233
REH1 16 235
RPS29A 7 69
STE23 33 1030
ECM19 11 251
CCW14 3 12
ART10 23 758
ATP10 5 31
CST9 6 45
COX8 1 0
VPS33 5 6
AFG2 4 3
SKI2 18 204
BDF1 16 573
YLR399W-A 1 0
YLR400W 20 919
DUS3 35 1196
YLR402W 9 98
SFP1 15 253
FLD1 8 81
DUS4 17 289
RPL31B 13 212
YLR406C-A 9 243
YLR407W 7 52
BLS1 0 0
UTP21 2 1
VIP1 36 1181
CTR3 28 550
BER1 6 83
YLR412C-A 7 25
INA1 17 372
PUN1 23 626
YLR415C 37 1528
YLR416C 27 1445
VPS36 1 0
CDC73 4 26
YLR419W 40 988
URA4 14 203
RPN13 3 9
YLR422W 61 1396
ATG17 7 117
SPP382 12 147
TUS1 15 261
TDA5 1 0
MAG2 32 1127
YLR428C 20 425
CRN1 26 613
SEN1 15 127
ATG23 13 303
IMD3 28 617
CNA1 32 513
YLR434C 9 78
TSR2 4 9
ECM30 43 683
DIF1 26 393
YLR437C-A 23 1233
CAR2 72 2829
LSM3 1 0
MRPL4 4 3
SEC39 6 10
RPS1A 3 22
SIR3 17 152
ECM7 25 1341
YLR444C 10 174
GMC2 9 233
YLR446W 10 254
VMA6 1 0
RPL6B 11 150
FPR4 19 575
HMG2 48 2089
LEU3 29 1312
SST2 30 1115
RIF2 22 608
FMP27 72 1703
PDP3 7 131
YLR456W 7 92
NBP1 5 8
YLR458W 6 54
GAB1 0 0
YLR460C 1 0
PAU4 3 3
YLR462W 4 3
YLR463C 2 1
YLR464W 0 0
BSC3 0 0
YRF1-4 24 28
YLR466C-A 2 1
YLR466C-B 4 5
YRF1-5 20 22
YLR467C-A 3 2
YML133C 25 30
YML133W-B 1 0
YML133W-A 0 0
COS3 5 4
YML131W 22 383
ERO1 5 14
COX14 4 7
MSC1 54 1363
RSC9 11 33
ERG13 7 57
PGA3 3 2
TUB3 21 760
PHO84 33 1031
YML122C 32 1443
GTR1 11 137
NDI1 33 900
YML119W 15 118
NGL3 57 2329
NAB6 52 1520
YML116W-A 20 275
ATR1 34 804
VAN1 10 171
TAF8 14 503
DAT1 17 503
CTK3 0 0
BUL2 40 1179
COQ5 12 167
ZDS2 47 2271
YML108W 8 52
PML39 12 239
URA5 8 119
SEC65 0 0
MDM1 32 392
NUP188 28 911
CAC2 35 859
YML101C-A 18 433
CUE4 54 1194
YML100W-A 23 551
TSL1 90 4468
YML099W-A 15 554
ARG81 55 1220
TAF13 2 5
VPS9 13 343
YML096W 33 900
RAD10 6 191
YML094C-A 24 857
GIM5 22 948
UTP14 16 213
PRE8 1 0
RPM2 10 97
YML090W 17 163
YML089C 53 1693
UFO1 31 860
AIM33 23 1165
ALO1 32 856
TUB1 3 3
YML084W 21 301
YML083C 24 525
YML082W 32 1079
ATP18 2 1
TDA9 49 2175
DUS1 19 359
YML079W 25 660
CPR3 17 480
BET5 0 0
WAR1 63 1469
HMG1 63 2301
FPR3 25 564
RPL6A 10 107
TCB3 69 1981
COG8 14 398
DAK1 34 1008
POB3 5 14
ITT1 23 694
ERV41 23 836
SMA2 25 738
ORC1 18 198
TEM1 3 2
RPS1B 4 3
MFT1 32 1293
PIF1 52 1553
OGG1 32 797
NTE1 77 2965
HUG1 5 75
SML1 12 193
YML057C-A 26 365
CMP2 45 1299
IMD4 40 1782
SPC2 20 249
CYB2 64 2662
YML054C-A 26 989
YML053C 28 1209
SUR7 31 817
GAL80 50 2253
AIM32 29 1327
RSE1 30 853
GSF2 20 1082
YML047W-A 9 130
PRM6 35 1194
PRP39 5 88
RRN11 11 196
CAT2 44 2254
VPS71 45 1590
YMD8 23 345
YML037C 30 1261
CGI121 21 277
AMD1 59 1576
YML034C-A 24 873
SRC1 53 2061
RAD52 15 319
YML031C-A 4 10
NDC1 4 17
RCF1 13 316
USA1 131 11051
TSA1 0 0
YOX1 63 2314
RPS18B 15 151
YML6 11 168
RPS17A 9 54
NSE5 9 42
APT1 12 81
UNG1 66 2780
YML020W 70 1879
OST6 25 578
YML018C 58 2895
PSP2 21 306
PPZ1 46 1040
TAF11 5 19
TRM9 67 2157
UBX2 91 4412
YML012C-A 38 2002
ERV25 24 381
RAD33 34 1446
SPT5 35 544
YML009W-B 28 437
YML009C-A 20 535
MRPL39 20 790
ERG6 8 63
YML007C-A 12 373
YAP1 57 1642
GIS4 75 2508
TRM12 126 4866
GLO1 62 2628
YML003W 52 2354
YML002W 132 4873
YPT7 5 177
CDC5 3 12
YMR001C-A 29 541
MIX17 37 1468
AIM34 26 763
MVP1 36 1179
TAF4 23 310
PLB2 105 1941
YMR007W 97 6617
PLB1 58 980
ADI1 28 906
YMR010W 27 383
HXT2 73 3622
CLU1 101 2878
SEC59 10 159
YMR013C-A 0 0
YMR013W-A 4 31
BUD22 41 1350
ERG5 55 1389
SOK2 64 1125
SPO20 39 1720
YMR018W 80 3009
STB4 83 2602
FMS1 38 771
MAC1 51 2036
UBC7 25 1189
MSS1 47 1282
MRPL3 4 4
CSI1 20 221
PEX12 19 182
YMR027W 45 1048
TAP42 1 0
FAR8 23 180
RSF1 31 1486
EIS1 46 1459
YMR031W-A 37 515
HOF1 28 1171
YMR030W-A 15 240
ARP9 3 3
YMR034C 38 1133
IMP2 18 145
MIH1 18 236
MSN2 52 2012
CCS1 6 31
SUB1 19 370
YET2 25 1202
ARA2 27 937
ARG80 79 4882
MCM1 9 109
IOC4 62 2286
YMR046W-A 0 0
NUP116 31 685
CSM3 25 742
ERB1 5 4
FAR3 5 26
YMR052C-A 3 2
STB2 48 2498
STV1 38 935
BUB2 45 2331
AAC1 45 1813
YMR057C 46 1395
FET3 45 2072
SEN15 1 0
SAM37 10 95
RNA14 0 0
ARG7 0 0
RIM9 14 150
AEP1 17 239
KAR5 51 2041
SOV1 16 99
UBX4 25 890
AVO2 25 1030
NAT4 72 3423
MOT3 7 21
TVP18 10 92
ABF2 4 34
IRC21 9 96
YMR074C 18 192
RCO1 70 2624
YMR075C-A 18 334
PDS5 10 172
VPS20 2 1
CTF18 11 262
SEC14 2 1
NAM7 3 3
ISF1 16 220
YMR082C 23 526
ADH3 27 599
YMR084W 14 411
YMR085W 12 326
SEG1 41 648
YMR086C-A 27 564
YMR087W 35 854
VBA1 14 283
YTA12 16 211
YMR090W 18 379
NPL6 6 19
AIP1 30 503
UTP15 2 1
CTF13 2 4
SNO1 32 1043
SNZ1 6 330
MTG1 11 99
ATP25 9 135
YMR099C 19 413
MUB1 41 2061
SRT1 20 365
YMR102C 35 1831
YMR103C 31 882
YPK2 44 841
PGM2 34 1002
YMR105W-A 14 268
YKU80 58 1764
SPG4 22 481
ILV2 30 288
MYO5 73 2765
HFD1 38 971
YMR111C 35 1148
MED11 2 2
FOL3 4 4
YMR114C 25 475
MGR3 22 547
ASC1 3 2
SPC24 2 2
SHH3 12 193
ASI1 35 1930
YMR119W-A 18 772
ADE17 38 1150
RPL15B 17 327
YMR122C 74 1709
YMR122W-A 3 6
PKR1 3 16
EPO1 36 1841
STO1 43 1004
DLT1 15 789
SAS2 11 264
ECM16 8 69
POM152 68 2070
YMR130W 25 427
RRB1 2 1
JLP2 12 415
REC114 38 1158
ERG29 6 86
GID8 18 312
YMR135W-A 65 2725
GAT2 29 731
PSO2 46 1294
CIN4 6 78
RIM11 6 9
SIP5 13 372
YMR141C 7 33
RPL13B 0 0
YMR141W-A 0 0
RPS16A 6 43
YMR144W 34 1042
NDE1 35 716
TIF34 4 4
YMR147W 14 367
OSW5 41 623
SWP1 3 14
IMP1 4 8
YIM2 15 348
YIM1 15 165
NUP53 11 291
YMR153C-A 1 0
RIM13 25 529
YMR155W 23 807
TPP1 9 56
AIM36 13 153
MRPS8 1 0
YMR158C-A 5 27
YMR158W-B 11 701
ATG16 16 836
YMR160W 37 997
HLJ1 15 387
DNF3 43 1366
INP2 21 768
MSS11 27 291
PAH1 19 296
YMR166C 7 72
MLH1 15 258
CEP3 7 11
ALD3 24 954
ALD2 19 297
EAR1 26 917
HOT1 43 752
YMR172C-A 4 32
DDR48 10 42
YMR173W-A 15 67
PAI3 5 23
SIP18 15 185
YMR175W-A 16 424
ECM5 64 2335
MMT1 37 1153
YMR178W 10 239
SPT21 31 981
CTL1 44 2453
YMR181C 11 523
RGM1 4 32
YMR182W-A 3 6
SSO2 16 304
ADD37 5 11
RTP1 6 40
HSC82 46 1548
YMR187C 33 652
MRPS17 2 6
GCV2 34 1051
SGS1 49 1045
SPG5 16 511
GYL1 23 383
MRPL24 0 0
YMR193C-A 12 96
RPL36A 16 360
CMC4 18 262
YMR194C-A 27 1623
ICY1 18 418
YMR196W 52 2328
VTI1 1 0
CIK1 5 56
CLN1 15 342
ROT1 3 2
RAD14 20 454
ERG2 7 10
TOM40 1 0
INP1 10 39
PFK2 35 502
YMR206W 37 1574
HFA1 62 2085
ERG12 6 9
YMR209C 20 219
YMR210W 21 954
DML1 5 20
EFR3 9 58
CEF1 14 246
SCJ1 16 82
GAS3 14 258
SKY1 16 285
GUA1 3 2
TRS130 7 165
ESC1 63 1661
ERG8 1 0
YMR221C 26 859
FSH2 5 116
UBP8 12 164
MRE11 17 262
MRPL44 12 231
YMR226C 15 270
TAF7 8 195
MTF1 7 61
RRP5 8 48
RPS10B 12 128
YMR230W-A 16 517
PEP5 13 201
FUS2 28 537
TRI1 7 84
RNH1 14 173
RNA1 1 0
TAF9 0 0
BCH1 31 1272
DFG5 15 338
RNT1 7 53
CUS1 37 1975
YHM2 18 276
RPL20A 10 107
YMR242W-A 8 73
ZRC1 19 682
YMR244W 50 901
COA6 6 105
YMR245W 45 671
FAA4 89 4166
RKR1 57 2703
YMR247W-A 7 182
GAD1 35 1802
GTO3 62 2023
HOR7 3 2
YMR252C 17 563
YMR253C 23 570
YMR254C 30 1334
GFD1 6 96
COX7 8 16
PET111 7 81
ROY1 23 968
TRM732 31 1039
TIF11 2 1
TPS3 36 618
YMR262W 23 642
SAP30 2 1
CUE1 11 523
YMR265C 18 566
RSN1 37 1472
PPA2 5 49
PRP24 5 7
TMA23 10 58
RRN9 4 5
URA10 13 305
SCS7 19 550
YMR272W-A 3 38
YMR272W-B 0 0
ZDS1 32 760
RCE1 13 37
BUL1 9 13
DSK2 15 200
FCP1 7 14
PRM15 11 186
YMR279C 34 994
CAT8 74 2706
GPI12 2 1
AEP2 8 72
RIT1 21 617
YKU70 32 657
NGL2 24 447
MRPL33 0 0
DSS1 7 73
HSH155 5 60
ABZ2 17 294
HAS1 3 2
YMR290W-A 14 316
TDA1 35 1449
GOT1 10 168
HER2 8 26
JNM1 0 0
YMR294W-A 2 4
YMR295C 8 234
LCB1 4 6
PRC1 18 460
LIP1 0 0
DYN3 3 51
ADE4 1 0
ATM1 9 21
YME2 36 648
ADH2 10 125
UBP15 18 157
YMR304C-A 10 165
SCW10 22 356
FKS3 61 2183
YMR306C-A 13 72
GAS1 1 0
YMR307C-A 0 0
PSE1 6 19
NIP1 7 31
YMR310C 10 158
GLC8 13 380
ELP6 13 153
TGL3 20 967
PRE5 1 0
YMR315W 31 1025
YMR315W-A 5 41
DIA1 22 289
YMR316C-A 14 337
YMR316C-B 3 4
YMR317W 33 586
ADH6 14 1031
FET4 33 786
YMR320W 14 430
YMR321C 0 0
SNO4 2 1
ERR3 0 0
YMR324C 1 0
PAU19 2 1
YMR326C 3 3
YRF1-6 15 19
YNL339W-B 1 0
YNL339W-A 0 0
YNL338W 3 2
YNL337W 3 8
COS1 5 7
DDI3 3 2
SNO2 4 37
SNZ2 7 206
THI12 11 330
AAD14 12 141
RPD3 0 0
PEX6 27 1010
MDJ2 21 726
EGT2 38 483
PFA3 17 405
FIG4 31 758
YNL324W 13 239
LEM3 4 16
KRE1 6 16
VNX1 46 1689
YNL320W 17 776
YNL319W 9 69
HXT14 30 476
PFS2 2 1
PHA2 29 757
ATP11 2 1
DAL82 16 118
EMW1 5 61
RFA2 1 0
SKP2 17 531
ZIM17 5 199
STB1 39 1076
KRI1 2 1
MCK1 18 785
MRPS18 5 47
BXI1 14 172
YPT11 24 650
YNL303W 18 489
RPS19B 0 0
RPL18B 16 301
TOS6 4 20
TRF5 21 716
CLA4 6 24
MON2 31 413
YNL296W 8 32
YNL295W 21 460
RIM21 17 362
MSB3 18 305
PUS4 19 551
MID1 28 981
RFC3 4 3
PCL1 15 223
CAF40 15 370
SEC21 7 21
CUS2 18 197
YNL285W 37 1828
MRPL10 6 34
WSC2 13 307
POP3 18 499
HCH1 11 354
ERG24 2 1
PRM1 44 2104
CAF120 122 4142
YNL277W-A 11 476
MET2 33 1180
YNL276C 15 225
BOR1 29 855
GOR1 19 591
TOF1 18 525
SEC2 15 354
BNI1 20 91
ALP1 28 695
BSC4 36 1746
LYP1 30 1009
PIK1 7 9
YNL266W 4 8
IST1 10 169
PDR17 22 242
YIF1 4 19
POL2 12 66
ORC5 1 0
LTO1 5 29
ATX1 5 170
DSL1 14 32
SIP3 44 1544
FOL1 11 23
GIS2 10 94
RTC4 10 163
TEX1 14 145
MRPL17 3 2
NRD1 15 60
RAD50 21 464
MPA43 32 801
RPA49 1 0
YNL247W 5 4
VPS75 13 105
CWC25 0 0
SUI1 1 0
SLA2 12 132
ATG2 55 1094
ZWF1 42 809
NAR1 7 172
LAP3 30 886
KEX2 13 152
YTP1 31 1023
SIN4 9 84
YNL235C 3 11
YNL234W 18 582
BNI4 17 131
CSL4 3 5
PDR16 56 3571
ELA1 43 956
URE2 5 35
YNL228W 15 193
JJJ1 24 810
YNL226W 18 935
CNM67 4 4
SQS1 34 1161
ATG4 10 88
SSU72 1 0
POP1 1 0
ADE12 1 0
ALG9 12 36
MGS1 20 485
YNL217W 32 1222
RAP1 7 19
IES2 6 24
PEX17 4 97
RRG9 5 9
VID27 29 550
YNL211C 3 19
MER1 8 114
SSB2 12 238
YNL208W 12 41
RIO2 4 6
RTT106 16 196
YNL205C 11 403
SPS18 11 139
YNL203C 21 532
SPS19 35 545
PSY2 20 376
YNL200C 9 85
GCR2 15 240
YNL198C 15 309
WHI3 17 151
SLZ1 16 554
YNL195C 19 1075
YNL194C 14 463
YNL193W 38 663
CHS1 27 377
DUG3 23 574
YNL190W 11 86
SRP1 1 0
KAR1 1 0
SWT21 22 495
UBP10 29 862
MRPL19 3 3
YNL184C 19 315
NPR1 24 443
IPI3 6 20
YNL181W 4 6
RHO5 17 160
YNL179C 47 1443
RPS3 0 0
MRPL22 2 1
TDA7 18 522
NOP13 22 477
YNL174W 6 132
MDG1 26 521
APC1 16 90
YNL171C 2 1
YNL170W 3 7
PSD1 12 77
FMP41 14 200
SKO1 20 321
BNI5 10 139
YNL165W 27 487
IBD2 17 266
RIA1 7 33
YNL162W-A 2 1
RPL42A 4 100
CBK1 26 530
YGP1 22 160
ASI2 5 62
PGA1 1 0
IGO1 12 579
NSG2 11 93
CUZ1 13 179
YCK2 23 337
GIM3 8 176
INN1 1 0
RPC31 3 2
YNL150W 2 3
PGA2 3 4
ALF1 120 5929
LSM7 1 0
YNL146C-A 22 654
YNL146W 5 45
MFA2 3 9
YNL144C 42 1610
YNL144W-A 1 0
YNL143C 44 1577
MEP2 42 1553
AAH1 21 228
YNL140C 6 15
THO2 9 21
YSF3 1 0
SRV2 4 7
NAM9 7 13
EAF7 22 553
FPR1 5 47
YNL134C 30 371
FYV6 17 301
KRE33 2 1
TOM22 3 50
CPT1 17 453
DGR1 5 118
NRK1 17 373
TEP1 19 208
FAR11 14 250
SPC98 9 109
ESBP6 33 519
NAF1 5 19
NMA111 41 1343
YNL122C 9 99
TOM70 19 363
YNL120C 1 0
NCS2 7 27
DCP2 22 606
MLS1 80 2578
DMA2 42 1515
YNL115C 23 696
YNL114C 6 25
RPC19 1 0
DBP2 28 701
CYB5 7 39
NOP15 0 0
YNL109W 7 32
YNL108C 19 418
YAF9 13 354
INP52 68 2729
RRT16 6 27
LEU4 69 2296
YNL103W-A 4 66
MET4 9 164
POL1 19 46
AVT4 23 507
MIC27 13 244
OCA1 17 269
RAS2 7 20
YNL097C-B 13 465
PHO23 31 905
YNL097W-A 8 64
RPS7B 18 347
YNL095C 23 237
APP1 30 851
YPT53 13 309
YNL092W 26 813
NST1 52 1465
RHO2 6 31
YNL089C 5 25
TOP2 5 5
TCB2 124 5515
SNN1 8 124
MKT1 33 1387
END3 2 1
SAL1 21 321
PMS1 18 460
SWS2 1 0
EOS1 13 235
TPM1 0 0
NIS1 55 1506
APJ1 18 521
MKS1 10 148
IMP4 0 0
MLF3 7 30
MSK1 4 3
RNH201 36 909
LAT1 19 438
TOM7 5 46
RPL16B 3 2
FKH2 29 455
YNL067W-A 22 281
YNL067W-B 13 226
RPL9B 8 120
SUN4 75 3474
AQR1 63 2138
YDJ1 8 35
MTQ1 33 571
GCD10 14 155
NOP2 9 102
ARP5 1 0
YNL058C 16 167
YNL057W 7 64
OCA2 19 254
POR1 10 70
VAC7 32 474
MSG5 50 1096
COX5A 14 179
COG5 12 147
YNL050C 9 24
SFB2 26 595
ALG11 3 2
SLM2 35 682
YNL046W 21 301
LAP2 47 1291
YIP3 8 95
YNL043C 4 12
YNL042W-B 42 1957
BOP3 35 769
COG6 33 971
YNL040W 28 632
BDP1 9 57
GPI15 2 1
IDH1 8 16
NCE103 48 1630
YNL035C 33 1396
YNL034W 36 1598
YNL033W 7 61
SIW14 30 795
HHT2 11 625
HHF2 11 226
KTR5 59 1623
YNL028W 35 1714
CRZ1 35 367
SAM50 2 1
SSN8 31 943
KSH1 4 3
YNL024C 68 2551
FAP1 65 2359
RCM1 47 1653
HDA1 57 1926
ARK1 64 2591
YNL019C 7 19
YNL018C 54 2336
YNL017C 45 1638
PUB1 27 1001
PBI2 0 0
HEF3 105 4255
YNL013C 14 55
SPO1 104 4442
YNL011C 48 898
YNL010W 38 1472
IDP3 74 2305
ASI3 101 3336
SIS1 2 1
LST8 1 0
MRP7 37 549
HRB1 210 10726
PET8 32 353
RLP7 4 47
DOM34 67 3094
CIT1 85 3299
YNR001W-A 50 1098
ATO2 213 13121
RPC34 6 375
YNR003W-A 0 0
SWM2 32 616
YNR005C 10 91
VPS27 42 609
ATG3 37 1376
LRO1 129 3479
NRM1 69 2967
CSE2 24 537
PRP2 28 509
URK1 49 1631
PHO91 108 4387
YNR014W 74 2387
SMM1 145 7768
ACC1 13 100
TIM23 11 95
RCF2 56 2762
ARE2 44 1247
ATP23 36 607
YNR021W 34 1080
MRPL50 17 301
SNF12 4 12
MPP6 19 178
YNR025C 7 21
SEC12 10 188
BUD17 24 765
CPR8 33 907
YNR029C 15 45
ALG12 18 507
SSK2 128 7554
PPG1 41 1477
HUB1 9 306
ABZ1 90 3637
SOL1 48 2152
YNR034W-A 23 1103
ARC35 10 355
MRPS12 4 64
RSM19 3 2
DBP6 20 447
ZRG17 24 373
YNR040W 34 1015
COQ2 21 516
YNR042W 16 217
MVD1 1 0
AGA1 45 1048
PET494 25 456
TRM112 1 0
FPK1 26 946
YNR048W 26 314
MSO1 17 352
LYS9 29 840
BRE5 15 175
POP2 18 143
NOG2 5 5
ESF2 9 77
HOL1 60 1600
BIO5 63 2656
BIO4 154 8544
BIO3 47 1955
MNT4 62 2378
FRE4 72 2311
YNR061C 17 221
YNR062C 14 260
YNR063W 40 1166
YNR064C 33 892
YNR065C 68 2615
YNR066C 31 847
DSE4 58 1614
YNR068C 31 538
BSC5 39 1155
PDR18 1 0
YNR071C 0 0
HXT17 4 3
YNR073C 4 3
AIF1 0 0
COS10 15 291
YNR075C-A 7 108
PAU6 1 0
YNR077C 2 1
YOL166W-A 5 26
YOL166C 4 38
AAD15 6 52
YOL164W-A 2 1
BDS1 43 1474
YOL163W 10 177
YOL162W 13 500
PAU20 2 1
YOL160W 9 265
YOL159C-A 9 312
YOL159C 17 471
ENB1 31 760
IMA2 28 872
HXT11 26 381
YOL155W-A 0 0
HPF1 24 299
ZPS1 9 317
FRE7 41 1318
GRE2 21 440
YOL150C 8 33
DCP1 0 0
SPT20 8 28
PEX11 11 499
PSF3 2 1
CTR9 16 257
NOP8 8 90
RIB4 2 1
RRP40 0 0
PPM2 49 1209
ARG8 5 6
CDC33 2 1
RTC1 49 1332
BSC6 25 1037
PFK27 22 490
MED7 2 1
YOL134C 17 890
HRT1 5 6
GAS4 37 1086
YOL131W 25 1066
ALR1 15 223
VPS68 8 374
YGK3 32 775
RPL25 0 0
MDH2 34 1264
TRM13 45 1643
TRM11 23 595
HRP1 3 2
SMF1 49 2407
RPS19A 10 220
RPL18A 3 3
MCH4 46 1285
YOL118C 16 235
RRI2 46 1635
MSN1 10 173
PAP2 7 14
YOL114C 15 190
SKM1 29 950
MSB4 50 2234
MDY2 21 469
SHR5 91 3023
ZEO1 2 1
INO4 2 18
YOL107W 16 289
YOL106W 15 303
WSC3 23 667
NDJ1 20 1051
ITR2 23 827
TPT1 1 0
IZH4 11 65
PKH2 31 880
YOL099C 1 0
YOL098C 36 1118
YOL097W-A 15 630
WRS1 4 4
COQ3 12 124
HMI1 33 1001
RFC4 1 0
TRM10 10 156
YPQ1 14 252
SPO21 23 672
MSH2 30 738
HAL9 74 2748
MPD2 16 234
DUF1 23 361
MHF1 10 94
ADH1 19 176
YOL085W-A 22 458
YOL085C 41 1145
PHM7 69 2942
ATG34 20 376
YOL083C-A 2 3
ATG19 37 870
IRA2 23 70
REX4 23 587
YOL079W 7 33
AVO1 46 1307
ATP19 4 20
BRX1 9 32
MDM20 12 70
YOL075C 67 3303
DSC2 26 774
THP1 7 14
SDH5 8 184
NBA1 24 552
NUF2 0 0
HST1 15 658
RTG1 8 60
RIB2 7 39
INP54 17 200
MET22 12 51
CRT10 56 2014
APM4 28 356
PRS5 42 1014
MAM3 35 843
GPD2 60 3425
ARG1 6 16
YOL057W 61 2518
GPM3 33 2203
THI20 44 2282
PSH1 40 1711
AIM39 72 1965
DDR2 9 196
SPE2 53 991
GAL11 21 777
YOL050C 8 199
GSH2 21 582
RRT8 42 779
LDS2 33 670
YOL046C 13 520
PSK2 56 2315
PEX15 19 130
NTG2 32 584
NGL1 34 1378
NOP12 48 2616
RPS15 1 0
RPP2A 6 46
YOL038C-A 3 12
PRE6 2 1
YOL037C 9 81
YOL036W 46 1118
YOL035C 10 327
SMC5 16 71
MSE1 11 83
OPI10 25 739
SIL1 47 1646
GAS5 31 1616
YOL029C 12 639
YAP7 13 453
MDM38 35 700
MIM1 3 11
LAG2 43 1991
YOL024W 24 756
IFM1 21 366
TSR4 1 0
DIS3 6 86
TAT2 61 1469
YOL019W-A 47 2339
YOL019W 47 1464
TLG2 12 281
ESC8 110 2947
CMK2 50 2212
IRC10 56 3458
YOL014W 3 5
YOL013W-B 8 66
YOL013W-A 41 3903
HRD1 79 6148
HTZ1 22 919
PLB3 80 2637
RCL1 9 114
MDM12 4 61
COQ10 21 579
CSI2 55 1747
TOP1 69 1237
RPB11 1 0
SIN3 60 1227
PFA4 41 682
IZH2 68 2832
PHO80 49 1313
RRP6 61 2035
ALG6 19 224
YSP3 116 4462
UTP23 6 37
DNL4 138 4717
TSR3 64 1958
SGT2 56 2655
SLG1 12 80
YOR008C-A 16 390
YOR008W-B 5 60
TIR4 21 352
TIR2 17 446
AUS1 175 5989
YOR011W-A 15 471
YOR012W 24 687
IRC11 21 777
RTS1 15 272
YOR015W 16 240
ERP4 33 987
PET127 80 1441
ROD1 52 1379
YOR019W 84 2479
HSP10 0 0
YOR020W-A 14 212
SFM1 18 170
YOR022C 52 1233
AHC1 50 1529
YOR024W 50 3441
HST3 33 567
BUB3 25 587
STI1 64 1788
CIN5 19 362
YOR029W 34 1319
DFG16 31 783
HMS1 31 516
YOR032W-A 21 1014
EXO1 65 2459
AKR2 65 2157
YOR034C-A 40 981
SHE4 43 934
PEP12 8 50
CYC2 32 597
HIR2 27 385
CKB2 6 42
GLO4 34 1349
YOR041C 14 233
CUE5 41 1239
WHI2 49 2954
IRC23 11 175
TOM6 2 23
DBP5 3 2
STD1 15 205
RAT1 8 74
RSB1 17 386
YOR050C 38 860
ETT1 22 964
TMC1 17 1138
YOR053W 10 57
VHS3 46 1564
YOR055W 13 511
NOB1 26 917
SGT1 6 65
ASE1 64 2212
LPL1 26 840
SLD7 6 60
CKA2 8 108
YOR062C 41 1423
RPL3 3 2
YNG1 6 43
CYT1 4 3
MSA1 39 1087
ALG8 9 16
VPS5 17 270
VAM10 4 4
GYP1 27 362
NRT1 30 1197
YOR072W 36 1074
YOR072W-A 39 1082
YOR072W-B 23 586
SGO1 24 501
CDC21 2 1
YOR073W-A 0 0
UFE1 0 0
SKI7 25 390
RTS2 17 235
BUD21 5 18
ATX2 12 121
DIA2 35 648
TGL5 43 1600
YOR082C 28 966
WHI5 114 5978
LPX1 63 2256
OST3 27 291
TCB1 47 2434
YVC1 34 1447
VPS21 0 0
PTC5 33 975
TMA46 41 1212
ECM3 40 1949
YOR093C 57 1846
ARF3 7 30
RKI1 2 2
RPS7A 4 4
YOR097C 12 351
NUP1 10 31
KTR1 39 1526
CRC1 41 874
RAS1 24 845
YOR102W 3 6
OST2 1 0
PIN2 13 317
YOR105W 7 196
VAM3 1 0
RGS2 34 594
LEU9 37 1285
YOR108C-A 6 82
INP53 35 686
TFC7 9 154
YOR111W 12 60
CEX1 20 274
AZF1 13 241
YOR114W 14 512
TRS33 12 152
RPO31 6 5
RPT5 2 1
RTC5 25 615
RIO1 6 5
GCY1 27 707
YOR121C 10 113
PFY1 0 0
LEO1 23 217
UBP2 24 536
CAT5 1 0
IAH1 18 639
RGA1 23 237
ADE2 2384 547365
AFI1 35 565
ORT1 3 2
YOR131C 12 329
VPS17 21 676
EFT1 4 14
BAG7 38 2275
IRC14 0 0
IDH2 3 7
SIA1 15 734
RUP1 43 753
YOR139C 1 0
SFL1 27 441
ARP8 9 88
LSC1 18 714
THI80 2 1
ELG1 23 540
PNO1 0 0
YOR146W 0 0
MDM32 19 540
SPP2 4 18
SMP3 1 0
MRPL23 2 3
RPB2 7 8
YOR152C 3 3
PDR5 61 1780
SLP1 21 416
ISN1 16 683
NFI1 33 1127
PUP1 2 1
PET123 8 79
SME1 3 2
MTR10 4 9
PNS1 26 864
YOR161W-A 2 7
YOR161W-B 4 97
YOR161C-C 14 349
YRR1 53 2676
DDP1 20 951
GET4 15 215
SEY1 27 606
SWT1 24 1157
RPS28A 1 0
GLN4 5 4
YOR169C 6 43
YOR170W 0 0
LCB4 15 184
YRM1 29 520
DCS2 22 1833
MED4 15 285
ALE1 34 1405
HEM15 8 41
MPC54 34 1292
GAC1 24 254
SYC1 11 347
