gene_name	number_of_transposon_per_gene	number_of_read_pergene
YGL262W 	2 	13 	
PAU11 	0 	0 	
YGL260W 	0 	0 	
YPS5 	7 	23 	
YGL258W-A 	1 	0 	
VEL1 	15 	145 	
MNT2 	37 	445 	
ADH4 	24 	637 	
ZRT1 	1 	0 	
FZF1 	54 	927 	
HXK2 	36 	416 	
RTG2 	9 	67 	
HFM1 	70 	830 	
RMR1 	11 	70 	
ZIP2 	69 	1429 	
PDE1 	40 	802 	
BRR6 	0 	0 	
RAI1 	0 	0 	
GUS1 	4 	5 	
RTF1 	12 	49 	
TAD1 	13 	65 	
YGL242C 	13 	148 	
KAP114 	49 	452 	
DOC1 	8 	78 	
YGL239C 	5 	34 	
CSE1 	3 	7 	
HAP2 	16 	172 	
MTO1 	58 	841 	
YGL235W 	13 	100 	
ADE5
SEC15 	7 	18 	
TAN1 	12 	105 	
EMC4 	2 	1 	
YGL230C 	4 	14 	
SAP4 	35 	504 	
SHE10 	30 	256 	
VID30 	29 	423 	
OST5 	10 	30 	
MTC3 	7 	48 	
VRG4 	0 	0 	
SDT1 	27 	363 	
COG1 	10 	80 	
EDC1 	13 	66 	
NIF3 	14 	66 	
FRA2 	15 	371 	
MDM34 	7 	98 	
YGL218W 	0 	0 	
YGL217C 	9 	72 	
KIP3 	39 	468 	
CLG1 	15 	182 	
YGL214W 	3 	37 	
SKI8 	9 	152 	
VAM7 	11 	127 	
NCS6 	18 	140 	
YPT32 	17 	285 	
MIG2 	33 	628 	
SIP2 	29 	420 	
SPT16 	6 	20 	
CHC1 	0 	0 	
POX1 	35 	870 	
YGL204C 	7 	20 	
KEX1 	41 	668 	
ARO8 	42 	440 	
MCM6 	0 	0 	
EMP24 	22 	335 	
YGL199C 	16 	182 	
YIP4 	22 	199 	
MDS3 	36 	293 	
DSD1 	27 	282 	
GCN1 	59 	562 	
YGL194C-A 	6 	49 	
HOS2 	21 	113 	
YGL193C 	7 	87 	
IME4 	26 	485 	
COX13 	15 	125 	
CDC55 	1 	0 	
RPS26A 	0 	0 	
YGL188C-A 	0 	0 	
YGL188C 	9 	130 	
COX4 	12 	100 	
TPN1 	29 	356 	
YGL185C 	41 	675 	
STR3 	56 	771 	
MND1 	26 	381 	
YGL182C 	12 	160 	
GTS1 	26 	388 	
ATG1 	18 	131 	
TOS3 	42 	600 	
MPT5 	49 	578 	
YGL177W 	19 	180 	
YGL176C 	26 	211 	
SAE2 	10 	38 	
BUD13 	24 	419 	
XRN1 	20 	172 	
NUP49 	4 	10 	
ROK1 	5 	23 	
SPO74 	27 	205 	
SUA5 	1 	0 	
HUR1 	5 	6 	
PMR1 	7 	8 	
CUP2 	13 	147 	
YGL165C 	21 	136 	
YRB30 	21 	141 	
RAD54 	33 	310 	
SUT1 	24 	353 	
YIP5 	22 	341 	
AIM14 	19 	71 	
YGL159W 	16 	79 	
RCK1 	41 	744 	
ARI1 	17 	252 	
AMS1 	50 	966 	
CDC43 	0 	0 	
LYS5 	4 	9 	
PEX14 	29 	345 	
YGL152C 	20 	501 	
NUT1 	62 	880 	
INO80 	7 	57 	
YGL149W 	22 	390 	
ARO2 	3 	3 	
RPL9A 	4 	9 	
RRT6 	35 	611 	
TIP20 	5 	40 	
ROG1 	27 	325 	
MRF1 	18 	194 	
GPI10 	3 	9 	
HUL5 	35 	453 	
YGL140C 	35 	251 	
FLC3 	16 	217 	
YGL138C 	14 	107 	
SEC27 	12 	43 	
MRM2 	29 	239 	
RPL1B 	1 	0 	
PCL10 	27 	499 	
ITC1 	61 	568 	
YGL132W 	8 	66 	
SNT2 	64 	724 	
CEG1 	2 	2 	
RSM23 	5 	6 	
CWC23 	6 	5 	
SOH1 	2 	2 	
SCS3 	98 	1867 	
MET13 	45 	479 	
MON1 	26 	315 	
RPS2 	1 	0 	
YGL123C-A 	0 	0 	
NAB2 	7 	61 	
GPG1 	8 	65 	
PRP43 	9 	74 	
COQ8 	32 	395 	
YGL118C 	29 	333 	
YGL117W 	31 	522 	
CDC20 	1 	0 	
SNF4 	4 	8 	
YGL114W 	23 	174 	
SLD3 	16 	200 	
TAF6 	0 	0 	
NSA1 	3 	17 	
CUE3 	54 	1009 	
YGL109W 	21 	264 	
YGL108C 	16 	196 	
RMD9 	18 	67 	
MLC1 	0 	0 	
ARC1 	13 	76 	
VPS73 	34 	350 	
RPL28 	2 	1 	
YGL102C 	1 	0 	
YGL101W 	12 	111 	
SEH1 	6 	62 	
LSG1 	11 	42 	
USE1 	1 	0 	
SRM1 	2 	4 	
TOS8 	47 	299 	
VPS45 	3 	20 	
PAN2 	59 	1088 	
SPC105 	26 	514 	
NUP145 	21 	266 	
NBP35 	9 	96 	
LIF1 	38 	393 	
MF
YGL088W 	11 	211 	
MMS2 	10 	90 	
MAD1 	51 	1055 	
LCL3 	26 	291 	
GUP1 	16 	77 	
SCY1 	66 	1105 	
YGL082W 	33 	450 	
YGL081W 	26 	342 	
FMP37 	15 	166 	
KXD1 	17 	138 	
DBP3 	23 	166 	
HNM1 	51 	725 	
RPL7A 	4 	9 	
MPS2 	8 	21 	
YGL074C 	14 	492 	
HSF1 	47 	1110 	
YGL072C 	39 	941 	
AFT1 	30 	310 	
RPB9 	11 	200 	
YGL069C 	14 	241 	
MNP1 	16 	260 	
NPY1 	36 	545 	
SGF73 	39 	242 	
ALG2 	12 	168 	
MRH4 	40 	318 	
PUS2 	100 	2461 	
YGL063C-A 	21 	876 	
PYC1 	68 	1102 	
DUO1 	14 	46 	
YBP2 	57 	578 	
PKP2 	41 	395 	
RAD6 	0 	0 	
GEP7 	33 	665 	
SDS23 	62 	782 	
OLE1 	4 	7 	
ERV14 	19 	265 	
PRM8 	13 	108 	
YGL052W 	20 	332 	
MST27 	34 	396 	
TYW3 	56 	1013 	
TIF4632 	81 	906 	
RPT6 	6 	8 	
ALG13 	2 	13 	
RIM8 	108 	1961 	
RNA15 	4 	28 	
DST1 	32 	1001 	
YGL042C 	10 	89 	
YGL041C-B 	11 	447 	
YGL041W-A 	24 	644 	
YGL041C 	6 	35 	
HEM2 	2 	4 	
YGL039W 	47 	658 	
OCH1 	2 	1 	
PNC1 	17 	263 	
YGL036W 	79 	850 	
MIG1 	63 	709 	
YGL034C 	49 	302 	
HOP2 	26 	320 	
AGA2 	10 	36 	
RPL24A 	31 	220 	
RPL30 	0 	0 	
CGR1 	1 	0 	
SCW11 	79 	586 	
CWH41 	61 	849 	
TRP5 	86 	1178 	
PGD1 	45 	637 	
YGL024W 	24 	377 	
PIB2 	96 	2034 	
STT3 	6 	27 	
ALK1 	147 	3318 	
GET1 	5 	7 	
CKB1 	22 	198 	
JAC1 	1 	0 	
ATE1 	67 	1398 	
KAP122 	128 	1952 	
YGL015C 	20 	520 	
PUF4 	72 	898 	
YGL014C-A 	5 	84 	
PDR1 	156 	3380 	
ERG4 	29 	222 	
SCL1 	8 	125 	
YGL010W 	35 	1219 	
LEU1 	147 	3215 	
PMA1 	1 	0 	
YGL007C-A 	3 	2 	
BRP1 	31 	1728 	
YGL006W-A 	11 	370 	
PMC1 	235 	3765 	
COG7 	64 	1812 	
RPN14 	126 	4494 	
CDH1 	153 	4357 	
ERP6 	59 	3452 	
ERG26 	6 	28 	
AML1 	79 	1907 	
SWC4 	96 	2218 	
CUL3 	159 	4041 	
PEX31 	138 	4408 	
TFG2 	19 	258 	
PRP18 	18 	565 	
ECT1 	93 	3725 	
STF2 	31 	875 	
SEC9 	28 	522 	
NMA2 	116 	2888 	
YGR011W 	35 	586 	
YGR012W 	87 	2838 	
SNU71 	56 	1577 	
MSB2 	188 	1532 	
YGR015C 	87 	4173 	
YGR016W 	42 	772 	
YGR017W 	58 	1068 	
YGR018C 	25 	390 	
UGA1 	116 	2782 	
VMA7 	2 	6 	
YGR021W 	68 	1790 	
YGR022C 	15 	179 	
MTL1 	95 	1799 	
THG1 	1 	0 	
YGR025W 	24 	2257 	
YGR026W 	59 	1028 	
RPS25A 	27 	415 	
MSP1 	47 	590 	
ERV1 	3 	32 	
POP6 	1 	0 	
IMO32 	115 	6865 	
NAG1 	67 	3144 	
GSC2 	177 	3435 	
TIM21 	38 	511 	
RPL26B 	18 	77 	
YGR035C 	9 	40 	
YGR035W-A 	21 	662 	
CAX4 	11 	140 	
ACB1 	6 	48 	
ORM1 	28 	317 	
YGR039W 	19 	171 	
KSS1 	32 	488 	
BUD9 	91 	2664 	
YGR042W 	45 	445 	
NQM1 	29 	578 	
RME1 	41 	458 	
YGR045C 	43 	871 	
TAM41 	23 	207 	
TFC4 	3 	16 	
UFD1 	5 	83 	
SCM4 	26 	493 	
YGR050C 	39 	811 	
YGR051C 	39 	658 	
FMP48 	43 	659 	
YGR053C 	43 	460 	
YGR054W 	49 	546 	
MUP1 	22 	132 	
RSC1 	36 	360 	
LST7 	17 	109 	
PEF1 	23 	139 	
SPR3 	29 	293 	
ERG25 	2 	1 	
ADE6 	0 	0 	
COX18 	25 	167 	
SPT4 	14 	152 	
YGR064W 	24 	325 	
VHT1 	8 	31 	
YGR066C 	24 	277 	
YGR067C 	81 	1632 	
ART5 	134 	4238 	
YGR068W-A 	3 	47 	
YGR069W 	11 	171 	
ROM1 	55 	569 	
ENV11 	36 	695 	
UPF3 	14 	132 	
YGR073C 	6 	8 	
SMD1 	0 	0 	
PRP38 	2 	2 	
MRPL25 	8 	94 	
PEX8 	47 	716 	
PAC10 	10 	24 	
YGR079W 	48 	772 	
TWF1 	28 	397 	
SLX9 	15 	126 	
TOM20 	4 	15 	
GCD2 	0 	0 	
MRP13 	26 	205 	
RPL11B 	3 	10 	
PIL1 	19 	182 	
PDC6 	59 	863 	
CTT1 	41 	372 	
NNF2 	77 	1217 	
UTP22 	0 	0 	
PRP31 	23 	254 	
DBF2 	8 	34 	
DRN1 	31 	333 	
VAS1 	4 	3 	
RRP46 	1 	0 	
TPC1 	97 	2300 	
ASK10 	67 	1476 	
ESP1 	3 	3 	
TEL2 	3 	4 	
MDR1 	41 	553 	
PCP1 	25 	153 	
GTF1 	14 	94 	
NOP7 	2 	1 	
SRB5 	1 	0 	
VMA21 	2 	1 	
VOA1 	17 	154 	
YGR107W 	35 	800 	
CLB1 	22 	214 	
CLB6 	17 	178 	
CLD1 	14 	150 	
YGR111W 	26 	482 	
SHY1 	32 	257 	
DAM1 	8 	97 	
YGR114C 	7 	32 	
YGR115C 	0 	0 	
SPT6 	2 	2 	
YGR117C 	30 	124 	
RPS23A 	13 	60 	
NUP57 	13 	145 	
COG2 	10 	71 	
MEP1 	67 	915 	
YGR121W-A 	25 	1365 	
YGR122W 	32 	251 	
YGR122C-A 	3 	10 	
PPT1 	23 	421 	
ASN2 	32 	581 	
YGR125W 	49 	1332 	
YGR126W 	29 	532 	
YGR127W 	30 	747 	
UTP8 	4 	12 	
SYF2 	21 	248 	
YGR130C 	45 	554 	
FHN1 	12 	92 	
PHB1 	14 	70 	
PEX4 	9 	98 	
CAF130 	55 	799 	
PRE9 	10 	51 	
LSB1 	22 	131 	
YGR137W 	18 	66 	
TPO2 	17 	188 	
YGR139W 	16 	82 	
CBF2 	2 	2 	
VPS62 	54 	673 	
BTN2 	17 	144 	
SKN1 	38 	361 	
THI4 	37 	636 	
ENP2 	17 	62 	
ECL1 	12 	60 	
YGR146C-A 	17 	267 	
NAT2 	37 	478 	
RPL24B 	10 	58 	
YGR149W 	21 	232 	
CCM1 	23 	192 	
YGR151C 	7 	39 	
RSR1 	16 	97 	
YGR153W 	20 	269 	
GTO1 	33 	253 	
CYS4 	8 	25 	
PTI1 	10 	47 	
CHO2 	36 	287 	
MTR3 	2 	3 	
NSR1 	8 	132 	
YGR160W 	1 	0 	
RTS3 	18 	306 	
YGR161W-C 	3 	30 	
TIF4631 	10 	105 	
GTR2 	28 	322 	
YGR164W 	15 	177 	
MRPS35 	8 	23 	
TRS65 	21 	256 	
CLC1 	2 	13 	
YGR168C 	27 	187 	
PUS6 	56 	1393 	
YGR169C-A 	4 	9 	
PSD2 	1 	0 	
MSM1 	22 	162 	
YIP1 	1 	0 	
RBG2 	23 	350 	
CBP4 	13 	174 	
YGR174W-A 	5 	14 	
ERG1 	1 	0 	
YGR176W 	29 	678 	
ATF2 	59 	986 	
PBP1 	33 	584 	
OKP1 	5 	40 	
RNR4 	5 	31 	
TIM13 	11 	60 	
YGR182C 	10 	21 	
QCR9 	9 	66 	
UBR1 	56 	714 	
TYS1 	0 	0 	
TFG1 	3 	3 	
HGH1 	15 	156 	
BUB1 	34 	201 	
CRH1 	36 	257 	
YGR190C 	8 	79 	
HIP1 	26 	365 	
TDH3 	18 	60 	
PDX1 	40 	890 	
XKS1 	43 	464 	
SKI6 	10 	79 	
FYV8 	31 	279 	
SNG1 	47 	800 	
YPP1 	9 	60 	
PMT6 	41 	504 	
ELP2 	33 	293 	
YGR201C 	25 	227 	
PCT1 	60 	955 	
YCH1 	39 	2474 	
ADE3 	24 	322 	
YGR204C-A 	1 	0 	
TDA10 	11 	70 	
MVB12 	2 	1 	
CIR1 	15 	140 	
SER2 	4 	12 	
TRX2 	9 	49 	
YGR210C 	64 	1043 	
ZPR1 	0 	0 	
SLI1 	29 	596 	
RTA1 	28 	314 	
RPS0A 	20 	81 	
RSM27 	6 	11 	
GPI1 	24 	205 	
CCH1 	61 	729 	
CRM1 	1 	0 	
YGR219W 	4 	4 	
MRPL9 	6 	11 	
TOS2 	56 	565 	
PET54 	14 	62 	
HSV2 	20 	149 	
AZR1 	27 	398 	
AMA1 	30 	399 	
YGR226C 	1 	0 	
DIE2 	11 	26 	
YGR228W 	3 	5 	
SMI1 	15 	188 	
BNS1 	16 	340 	
PHB2 	21 	323 	
NAS6 	15 	163 	
PHO81 	52 	653 	
YHB1 	19 	136 	
MIC26 	14 	149 	
SPG1 	5 	17 	
YGR237C 	70 	1240 	
KEL2 	66 	1234 	
PEX21 	40 	717 	
PFK1 	5 	13 	
YGR240C-A 	14 	292 	
YAP1802 	69 	1141 	
YGR242W 	12 	56 	
FMP43 	1 	0 	
LSC2 	54 	1020 	
SDA1 	4 	38 	
BRF1 	2 	1 	
CPD1 	20 	208 	
SOL4 	16 	250 	
MGA1 	18 	154 	
YGR250C 	26 	228 	
NOP19 	8 	85 	
GCN5 	8 	38 	
PUP2 	1 	0 	
ENO1 	21 	192 	
COQ6 	43 	765 	
GND2 	30 	341 	
MTM1 	15 	257 	
RAD2 	73 	1026 	
YGR259C 	7 	73 	
TNA1 	42 	563 	
APL6 	35 	238 	
BUD32 	1 	0 	
SAY1 	31 	383 	
MES1 	1 	0 	
YGR265W 	12 	102 	
YGR266W 	38 	394 	
FOL2 	0 	0 	
HUA1 	22 	388 	
YGR269W 	23 	485 	
YTA7 	41 	252 	
YGR270C-A 	4 	13 	
SLH1 	62 	704 	
EFG1 	2 	3 	
YGR273C 	9 	144 	
TAF1 	14 	137 	
RTT102 	6 	45 	
RNH70 	30 	695 	
CAB4 	0 	0 	
CWC22 	13 	171 	
SCW4 	21 	162 	
PXR1 	6 	23 	
YOR1 	67 	802 	
BGL2 	13 	34 	
YGR283C 	18 	285 	
ERV29 	20 	229 	
ZUO1 	12 	66 	
BIO2 	34 	724 	
IMA1 	28 	490 	
MAL13 	23 	324 	
MAL11 	24 	333 	
YGR290W 	7 	29 	
YGR291C 	9 	121 	
MAL12 	10 	148 	
YGR293C 	4 	3 	
PAU12 	0 	0 	
COS6 	10 	93 	
YRF1-3 	0 	0 	
YGR296C-A 	0 	0 	
YGR296C-B 	0 	0 	
YHL050C 	35 	545 	
YHL050W-A 	6 	15 	
YHL049C 	0 	0 	
YHL048C-A 	6 	130 	
COS8 	37 	455 	
ARN2 	58 	906 	
YHL046W-A 	12 	139 	
PAU13 	8 	163 	
YHL045W 	22 	244 	
YHL044W 	23 	221 	
ECM34 	31 	257 	
YHL042W 	39 	1431 	
YHL041W 	31 	575 	
ARN1 	66 	836 	
EFM1 	60 	753 	
CBP2 	66 	965 	
YHL037C 	29 	1151 	
MUP3 	79 	1210 	
VMR1 	153 	3055 	
YHL034W-A 	12 	51 	
SBP1 	21 	111 	
RPL8A 	12 	47 	
GUT1 	100 	1847 	
GOS1 	3 	9 	
YHL030W-A 	4 	17 	
ECM29 	171 	2428 	
OCA5 	65 	2279 	
WSC4 	99 	1775 	
RIM101 	107 	1627 	
YHL026C 	77 	2787 	
SNF6 	68 	3694 	
RIM4 	129 	2601 	
NPR3 	26 	158 	
SPO11 	68 	651 	
AIM17 	81 	1580 	
OPI1 	63 	1410 	
YHL019W-A 	27 	745 	
APM2 	87 	1777 	
YHL018W 	16 	271 	
YHL017W 	98 	2220 	
DUR3 	195 	4999 	
YHL015W-A 	9 	80 	
RPS20 	0 	0 	
YLF2 	88 	2205 	
OTU2 	53 	917 	
YHL012W 	98 	1762 	
PRS3 	24 	159 	
ETP1 	127 	2849 	
YAP3 	73 	1197 	
YHL008C 	217 	8047 	
STE20 	196 	6022 	
YHL006W-A 	33 	2404 	
SHU1 	28 	11052 	
YHL005C 	17 	3690 	
MRP4 	110 	1748 	
LAG1 	121 	4252 	
YHL002C-A 	53 	1923 	
HSE1 	129 	5581 	
RPL14B 	75 	1109 	
OSH7 	150 	8521 	
QCR10 	32 	1538 	
LEU5 	101 	3429 	
TCD1 	130 	8075 	
NEM1 	109 	2618 	
GPA1 	11 	213 	
TIM10 	10 	181 	
STP2 	135 	2622 	
ERG11 	8 	92 	
YHR007C-A 	13 	1462 	
SOD2 	73 	948 	
TDA3 	160 	5011 	
RPL27A 	5 	7 	
DIA4 	27 	105 	
VPS29 	29 	175 	
ARD1 	15 	155 	
SPO13 	50 	595 	
MIP6 	131 	1929 	
YSC84 	83 	1497 	
YSC83 	51 	707 	
ARG4 	29 	261 	
DED81 	0 	0 	
YHR020W 	14 	112 	
RPS27B 	4 	23 	
ECM12 	27 	874 	
YHR022C 	61 	1219 	
YHR022C-A 	12 	153 	
MYO1 	162 	2081 	
MAS2 	4 	25 	
THR1 	36 	335 	
VMA16 	2 	5 	
RPN1 	4 	28 	
DAP2 	74 	1080 	
YHR028W-A 	25 	601 	
YHI9 	38 	1052 	
SLT2 	21 	135 	
RRM3 	78 	1416 	
ERC1 	141 	4875 	
YHR032W-A 	19 	651 	
YHR032C-A 	18 	571 	
YHR033W 	73 	1846 	
PIH1 	78 	1223 	
NEL1 	63 	970 	
BRL1 	10 	308 	
PUT2 	76 	1133 	
RRF1 	21 	135 	
MSC7 	62 	718 	
VMA10 	0 	0 	
BCD1 	23 	338 	
SRB2 	15 	87 	
NCP1 	16 	50 	
DOG2 	20 	324 	
DOG1 	23 	416 	
YHR045W 	40 	430 	
INM1 	28 	427 	
AAP1 	64 	906 	
YHK8 	61 	1338 	
FSH1 	32 	280 	
YHR049C-A 	25 	340 	
SMF2 	46 	579 	
YHR050W-A 	9 	97 	
COX6 	8 	36 	
CIC1 	1 	0 	
YHR052W-A 	0 	0 	
CUP1-1 	0 	0 	
YHR054C 	0 	0 	
YHR054W-A 	0 	0 	
CUP1-2 	0 	0 	
RSC30 	29 	238 	
YHR056W-A 	18 	161 	
CPR2 	29 	542 	
MED6 	12 	134 	
FYV4 	4 	10 	
VMA22 	1 	0 	
GIC1 	26 	287 	
RPP1 	0 	0 	
PAN5 	27 	260 	
YHR063W-A 	8 	13 	
SSZ1 	24 	86 	
RRP3 	6 	26 	
SSF1 	30 	588 	
HTD2 	35 	610 	
DYS1 	1 	0 	
RRP4 	6 	27 	
YHR069C-A 	0 	0 	
TRM5 	0 	0 	
YHR070C-A 	14 	312 	
PCL5 	24 	805 	
YHR071C-A 	13 	120 	
ERG7 	5 	10 	
NOP10 	0 	0 	
OSH3 	51 	715 	
YHR073W-A 	2 	20 	
YHR073C-B 	4 	18 	
QNS1 	1 	0 	
PPE1 	43 	978 	
PTC7 	45 	953 	
NMD2 	39 	390 	
YHR078W 	44 	610 	
IRE1 	25 	209 	
SAE3 	5 	7 	
YHR080C 	94 	1691 	
LRP1 	9 	34 	
KSP1 	36 	411 	
SAM35 	0 	0 	
STE12 	57 	851 	
IPI1 	1 	0 	
NAM8 	51 	1025 	
YHR086W-A 	18 	604 	
RTC3 	18 	241 	
RPF1 	3 	8 	
GAR1 	6 	23 	
YNG2 	6 	36 	
MSR1 	32 	362 	
HXT4 	36 	468 	
AHT1 	43 	478 	
HXT1 	34 	745 	
YHR095W 	19 	235 	
HXT5 	47 	867 	
YHR097C 	96 	1492 	
SFB3 	51 	684 	
TRA1 	5 	9 	
GEP4 	14 	168 	
BIG1 	2 	1 	
KIC1 	4 	16 	
SBE22 	41 	379 	
GRE3 	22 	215 	
YPT35 	19 	146 	
TRR2 	15 	67 	
CDC12 	0 	0 	
GGA2 	26 	362 	
CTM1 	31 	373 	
ERP5 	22 	134 	
UBA4 	24 	184 	
YHR112C 	27 	635 	
APE4 	41 	690 	
BZZ1 	50 	795 	
DMA1 	54 	761 	
COX23 	18 	708 	
TOM71 	40 	423 	
ORC6 	0 	0 	
SET1 	16 	105 	
MSH1 	20 	146 	
LSM12 	12 	144 	
CIA2 	3 	3 	
EPT1 	29 	250 	
NDT80 	41 	343 	
YHR125W 	4 	45 	
ANS1 	16 	166 	
YHR127W 	21 	205 	
FUR1 	20 	147 	
ARP1 	12 	121 	
YHR130C 	3 	4 	
YHR131C 	34 	450 	
YHR131W-A 	6 	85 	
ECM14 	23 	268 	
IGO2 	4 	10 	
NSG1 	19 	315 	
WSS1 	14 	102 	
YCK1 	57 	1016 	
SPL2 	15 	292 	
ARO9 	35 	176 	
YHR137C-A 	12 	70 	
YHR138C 	15 	98 	
SPS100 	37 	482 	
YHR139C-A 	16 	281 	
YHR140W 	33 	374 	
RPL42B 	0 	0 	
CHS7 	5 	31 	
DSE2 	26 	284 	
RPC10 	0 	0 	
DCD1 	16 	186 	
YHR145C 	7 	67 	
CRP1 	16 	171 	
MRPL6 	5 	6 	
IMP3 	1 	0 	
SKG6 	40 	513 	
PEX28 	47 	637 	
MTC6 	16 	76 	
SPO12 	16 	103 	
SPO16 	15 	57 	
RTT107 	80 	1038 	
YSP1 	74 	833 	
LIN1 	26 	348 	
REC104 	8 	172 	
KEL1 	35 	294 	
TDA11 	34 	721 	
PEX18 	19 	199 	
YAP1801 	40 	535 	
MPC2 	4 	4 	
SOL3 	8 	34 	
DNA2 	4 	11 	
PRP8 	16 	93 	
YHR165W-A 	9 	59 	
CDC23 	7 	89 	
THP2 	12 	123 	
MTG2 	25 	252 	
DBP8 	6 	39 	
NMD3 	5 	23 	
ATG7 	33 	375 	
SPC97 	16 	475 	
YHR173C 	31 	646 	
ENO2 	27 	336 	
CTR2 	21 	227 	
YHR175W-A 	10 	85 	
FMO1 	47 	658 	
YHR177W 	20 	227 	
STB5 	13 	58 	
OYE2 	23 	247 	
YHR180W 	12 	135 	
YHR180W-A 	14 	172 	
YHR180C-B 	4 	8 	
SVP26 	11 	76 	
YHR182W 	76 	1160 	
YHR182C-A 	0 	0 	
GND1 	6 	15 	
SSP1 	36 	727 	
PFS1 	15 	129 	
KOG1 	7 	17 	
IKI1 	12 	74 	
GPI16 	0 	0 	
PTH1 	21 	194 	
ERG9 	1 	0 	
CTF8 	2 	3 	
LNP1 	18 	293 	
EGD2 	14 	222 	
YHR193C-A 	5 	32 	
MDM31 	20 	170 	
NVJ1 	25 	137 	
UTP9 	8 	67 	
RIX1 	2 	1 	
AIM18 	27 	159 	
AIM46 	39 	699 	
NBL1 	7 	36 	
RPN10 	7 	60 	
PPX1 	23 	118 	
YHR202W 	39 	535 	
RPS4B 	7 	8 	
MNL1 	46 	853 	
SCH9 	7 	16 	
SKN7 	14 	85 	
SET5 	17 	172 	
BAT1 	29 	477 	
CRG1 	27 	320 	
YHR210C 	28 	641 	
FLO5 	47 	511 	
YHR212C 	0 	0 	
YHR212W-A 	0 	0 	
YHR213W 	0 	0 	
YHR213W-A 	0 	0 	
YHR213W-B 	9 	77 	
YHR214W 	0 	0 	
YHR214W-A 	1 	0 	
YHR214C-D 	0 	0 	
YHR214C-E 	2 	2 	
PHO12 	3 	22 	
IMD2 	7 	23 	
YHR217C 	11 	271 	
YHR218W 	0 	0 	
YHR218W-A 	0 	0 	
YHR219W 	0 	0 	
YHR219C-A 	0 	0 	
YIL177C 	0 	0 	
YIL177W-A 	0 	0 	
PAU14 	0 	0 	
VTH1 	7 	336 	
IMA3 	0 	0 	
YIL171W-A 	0 	0 	
YIL169C 	23 	85 	
YIL166C 	65 	788 	
YIL165C 	7 	134 	
NIT1 	18 	269 	
YIL163C 	19 	285 	
SUC2 	36 	451 	
YIL161W 	9 	71 	
POT1 	42 	609 	
BNR1 	55 	773 	
AIM20 	21 	154 	
COA1 	14 	152 	
YIL156W-A 	17 	627 	
YIL156W-B 	8 	75 	
UBP7 	53 	915 	
GUT2 	64 	1117 	
IMP2
RRD1 	45 	519 	
YIL152W 	28 	675 	
ESL1 	51 	638 	
MCM10 	19 	300 	
MLP2 	80 	1029 	
RPL40A 	4 	10 	
SLN1 	2 	1 	
ATG32 	37 	256 	
PAN6 	33 	396 	
NDC80 	2 	1 	
SSL2 	8 	172 	
YIL142C-A 	7 	44 	
CCT2 	0 	0 	
YIL141W 	20 	140 	
AXL2 	95 	1292 	
REV7 	25 	276 	
TPM2 	5 	28 	
TMA108 	74 	1423 	
OM45 	26 	386 	
VHS2 	29 	253 	
YIL134C-A 	12 	180 	
FLX1 	19 	174 	
RPL16A 	19 	165 	
CSM2 	32 	435 	
FKH1 	42 	762 	
ASG1 	30 	289 	
TAO3 	20 	231 	
MET18 	19 	262 	
RRT14 	11 	108 	
STH1 	38 	610 	
KGD1 	53 	867 	
AYR1 	22 	338 	
SIM1 	106 	2456 	
POG1 	33 	507 	
QDR2 	59 	891 	
QDR1 	64 	999 	
RPI1 	24 	197 	
RHO3 	4 	3 	
PRM5 	37 	237 	
HIS5 	29 	646 	
YIL115W-A 	7 	41 	
NUP159 	10 	71 	
POR2 	15 	45 	
SDP1 	28 	415 	
HOS4 	47 	345 	
COX5B 	21 	466 	
HPM1 	15 	129 	
SEC24 	2 	1 	
YIL108W 	70 	1617 	
PFK26 	34 	485 	
MOB1 	10 	41 	
SLM1 	37 	753 	
YIL105W-A 	5 	24 	
SHQ1 	1 	0 	
DPH1 	27 	326 	
YIL102C-A 	4 	4 	
YIL102C 	13 	57 	
XBP1 	42 	513 	
YIL100C-A 	38 	501 	
YIL100W 	41 	581 	
SGA1 	55 	734 	
FMC1 	9 	199 	
FYV10 	18 	85 	
BMT5 	26 	257 	
PRK1 	58 	717 	
LYS12 	8 	62 	
RSM25 	20 	232 	
YIL092W 	58 	882 	
UTP25 	1 	0 	
ICE2 	3 	12 	
YIL089W 	28 	324 	
AVT7 	61 	1070 	
AIM19 	23 	161 	
YIL086C 	29 	458 	
KTR7 	56 	892 	
SDS3 	17 	274 	
CAB2 	5 	77 	
YIL082W 	11 	134 	
AIR1 	33 	570 	
THS1 	1 	0 	
YIL077C 	100 	3512 	
SEC28 	4 	11 	
RPN2 	19 	350 	
SER33 	54 	1141 	
SPO22 	87 	1270 	
HOP1 	56 	399 	
YIL071W-A 	7 	29 	
PCI8 	27 	189 	
MAM33 	31 	401 	
RPS24B 	10 	86 	
YIL068W-A 	11 	266 	
SEC6 	12 	271 	
YIL067C 	86 	1634 	
YIL066W-A 	22 	279 	
RNR3 	55 	979 	
FIS1 	21 	756 	
SEE1 	46 	818 	
YRB2 	5 	39 	
ARC15 	1 	0 	
SNP1 	23 	101 	
YIL060W 	14 	61 	
YIL059C 	14 	61 	
YIL058W 	23 	823 	
RGI2 	20 	622 	
VHR1 	99 	1660 	
YIL055C 	87 	1597 	
YIL054W 	39 	1695 	
GPP1 	0 	0 	
RPL34B 	5 	9 	
MMF1 	16 	159 	
PCL7 	40 	475 	
